approp,bar,pie,hist,bardot,box,dot,violin,flowyes,flowno,paper_id
1,0,3,1,0,0,2,0,1,0,10.1126/sciimmunol.abf3698
0,0,0,0,0,0,0,0,0,0,10.1186/s13054-020-03194-w
0,0,0,0,0,0,0,0,0,0,10.2147/IDR.S265292
0,0,0,0,0,0,0,0,0,0,10.1001/jamapsychiatry.2019.4779
0,0,0,0,0,0,0,0,1,0,10.1002/ana.25956
0,0,0,0,0,0,0,0,0,0,10.3389/fnhum.2020.586998
0,0,0,0,0,0,0,0,2,0,10.1007/s10029-020-02143-4
0,0,0,0,0,0,0,0,1,0,10.1136/annrheumdis-2019-216656
0,0,0,0,0,0,0,0,0,1,10.1111/all.14321
0,0,0,0,0,0,0,0,0,0,10.1055/a-1019-6379
0,0,0,0,0,0,0,0,1,0,10.1177/1120700020978194
1,2,0,0,2,0,1,0,0,0,10.1126/sciadv.abb4565
0,0,0,0,0,0,0,0,0,0,10.1038/s41574-020-0391-3
0,0,0,0,0,2,0,0,0,0,10.3389/fphys.2020.00268
0,1,0,0,2,0,0,0,0,0,10.1126/science.abd1673
0,1,0,1,0,7,0,0,0,0,10.1016/j.celrep.2020.01.079
0,0,0,0,0,0,0,0,3,0,10.1007/s00384-020-03721-9
0,0,0,0,0,0,0,0,0,0,10.1080/13546805.2020.1760812
0,0,0,0,0,0,0,0,1,0,10.3205/000277
0,0,0,0,0,0,0,0,0,0,10.1097/RLI.0000000000000620
0,0,0,0,0,0,0,0,0,0,10.1056/NEJMoa2022190
0,0,0,0,1,1,2,0,0,0,10.1007/s00702-020-02155-5
0,0,0,0,0,0,0,0,0,0,10.1001/jama.2020.16909
0,0,0,0,0,2,0,0,0,0,10.1016/j.waojou.2020.100494
0,2,0,0,0,0,0,0,0,0,10.3201/eid2607.200915
0,0,1,0,0,0,0,0,0,0,10.1136/emermed-2019-209022
0,0,0,0,0,0,0,0,0,0,10.1097/CAD.0000000000000930
0,0,0,0,0,0,0,0,0,0,10.1055/a-1187-1751
0,0,0,0,0,0,0,0,1,0,10.3390/ijerph17030863
0,0,0,0,0,0,0,0,0,0,10.1055/a-1208-0045
0,0,0,0,0,0,0,0,0,0,10.1007/s00404-020-05582-7
0,0,0,0,0,0,0,0,0,0,10.1080/02713683.2020.1828487
0,0,0,0,0,0,0,0,0,0,10.1007/s00108-020-00837-6
0,0,0,0,0,0,0,0,0,0,10.1161/CIRCULATIONAHA.120.051685
0,0,0,0,0,2,0,0,0,0,10.3390/ma13173702
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0234396
0,0,0,0,0,0,0,0,0,0,10.1212/NXI.0000000000000728
1,2,1,0,0,0,0,0,0,0,10.1007/s00393-019-00743-9
0,0,0,0,0,0,0,0,0,0,10.1136/annrheumdis-2020-218749
0,0,0,0,0,0,0,0,0,0,10.1097/MEJ.0000000000000703
0,2,0,1,0,0,0,0,0,0,10.1007/s00330-020-07380-w
0,0,0,0,0,0,0,0,0,0,10.1007/s00115-020-01018-4
0,0,0,0,0,0,0,0,1,0,10.1007/s00381-020-04944-5
0,0,0,0,0,0,0,0,0,0,10.1136/annrheumdis-2020-217207
0,0,0,0,0,0,0,0,2,0,10.1002/ijc.32995
0,0,0,0,0,0,0,0,2,0,10.2147/PPA.S230705
0,0,0,0,0,0,0,0,0,0,10.1111/petr.13683
1,0,0,0,0,0,0,0,1,0,10.1007/s11065-020-09434-8
0,0,0,0,0,0,0,0,0,0,10.1055/a-1289-0442
0,0,0,0,0,0,0,0,0,0,10.1186/s13075-020-02235-7
1,0,0,0,0,0,0,0,0,0,10.1055/a-1219-8245
0,1,0,0,0,0,0,0,0,0,10.2340/00015555-3545
0,0,0,0,0,0,0,0,0,0,10.1136/ijgc-2020-001607
0,1,0,0,2,0,0,0,0,0,10.1111/jfb.14334
0,0,0,0,0,1,0,0,0,0,10.1177/0271678X20965161
0,0,0,0,0,0,0,0,0,0,10.1038/s41598-020-61607-w
0,0,0,0,0,0,0,0,1,0,10.1371/journal.pone.0234801
0,0,0,0,0,0,0,0,0,1,10.1055/a-1078-5626
0,0,0,0,0,0,0,0,0,0,10.1055/a-1205-0672
1,0,0,0,0,0,0,0,0,0,10.1111/bjd.19574
1,0,0,0,0,0,0,0,1,0,10.1093/ajh/hpaa029
0,0,0,0,0,0,0,0,0,0,10.3390/jcm9030727
0,0,0,0,0,0,0,0,0,0,10.1007/978-1-0716-0704-6_6
0,0,0,1,0,0,6,0,0,0,10.1038/s41467-020-16244-2
0,0,0,0,0,0,4,0,0,0,10.1038/s41598-020-71899-7
0,0,0,0,0,1,0,0,1,0,10.1186/s12883-019-1590-1
0,0,0,0,0,0,0,0,0,0,10.3389/fphar.2020.00685
0,0,0,1,0,0,0,0,0,1,10.1002/advs.202000412
0,1,0,0,0,0,0,0,0,0,10.1007/s00101-020-00846-y
0,0,0,0,0,0,0,0,0,0,10.1111/ddg.14026
0,0,0,0,0,0,0,0,0,0,10.1055/a-1208-0182
0,0,1,1,0,0,0,0,1,0,10.1007/s00392-020-01657-2
0,0,0,0,0,0,0,0,0,1,10.1016/j.jaci.2020.02.001
0,0,0,0,0,0,1,0,0,0,10.1089/thy.2019.0544
1,0,0,1,0,0,0,0,0,0,10.1038/s41398-020-00967-3
0,0,0,0,0,0,0,0,1,0,10.1155/2020/4982987
0,0,0,0,0,0,0,0,1,0,10.1001/jamapsychiatry.2020.4045
0,0,0,0,0,0,0,0,0,0,10.3389/fneur.2020.00507
1,1,0,0,0,0,0,0,0,0,10.1007/s10554-020-01855-z
0,0,0,0,3,4,1,0,0,0,10.1038/s41388-020-01473-y
0,0,0,0,0,2,0,0,0,0,10.3390/jcm9051282
0,0,0,0,0,0,0,0,0,0,10.1111/jch.14020
0,0,0,0,0,0,0,0,0,0,10.1111/nan.12598
0,0,0,0,0,1,0,0,0,0,10.3389/fmed.2020.581820
1,0,0,0,0,1,0,0,1,0,10.1177/1526602820907917
0,0,0,0,0,0,0,0,0,1,10.1038/s41587-019-0360-3
0,0,0,0,0,0,0,0,0,0,10.1007/s00204-020-02703-8
0,0,0,0,0,0,0,0,1,0,10.1007/s10433-020-00556-9
0,2,0,0,0,0,0,0,0,0,10.3389/fbioe.2020.00384
0,0,1,0,0,0,0,0,0,0,10.1371/journal.pone.0241724
0,0,0,0,0,2,0,0,1,0,10.3390/nu12010127
0,0,0,2,0,0,0,0,0,0,10.1126/science.aba9411
0,0,0,0,0,1,0,0,0,0,10.1038/s41598-020-69819-w
1,0,0,0,0,0,0,0,0,0,10.1186/s13075-020-02252-6
0,0,0,0,0,0,0,0,1,0,10.1111/all.14580
0,1,0,0,4,0,0,0,0,0,10.1093/cvr/cvaa267
0,0,0,0,0,1,0,0,0,0,10.3390/polym12092005
0,0,0,0,0,0,0,0,1,0,10.1177/1534735420935618
1,0,0,0,0,0,0,0,0,0,10.3205/dgkh000338
0,0,1,0,0,0,0,0,0,0,10.1634/theoncologist.2019-0783
0,0,0,0,0,0,0,0,0,0,10.1093/cercor/bhaa314
0,0,0,0,0,0,0,0,0,1,10.1007/s10637-020-00910-9
1,0,0,0,0,0,0,0,0,0,10.1007/s00063-020-00657-4
0,0,0,0,0,0,0,0,0,0,10.1088/1361-6579/ab9feb
0,0,0,0,0,0,0,0,0,0,10.3389/fpsyt.2020.00005
0,0,0,0,0,0,0,0,1,0,10.1111/jth.15092
0,1,0,0,0,0,0,0,0,0,10.1002/ejhf.1933
0,0,0,0,0,0,0,0,0,1,10.1177/0022034520972335
0,0,0,0,0,1,0,0,0,0,10.1111/ddg.14175
0,0,0,0,0,0,0,0,0,0,10.1159/000503330
0,0,0,0,0,0,0,0,0,0,10.1002/cpmo.84
0,0,0,0,0,0,0,0,0,0,10.1186/s13041-020-00685-3
0,0,0,0,0,0,0,0,1,0,10.1093/neuonc/noaa296
0,0,0,0,0,1,0,0,0,0,10.1371/journal.pone.0239210
0,0,0,0,0,0,0,0,0,1,10.3389/fmed.2020.587749
0,0,0,0,0,0,0,0,1,0,10.1002/jso.26352
0,1,0,0,0,4,1,0,0,0,10.1165/rcmb.2019-0303OC
2,0,0,0,0,0,0,0,0,0,10.1186/s12891-020-03277-3
0,0,0,0,0,0,0,0,0,0,10.1002/anie.202006457
0,0,0,0,0,0,0,0,0,0,10.1007/s00115-020-00999-6
0,0,0,0,0,0,0,0,0,0,10.1155/2020/1202751
0,0,0,0,0,0,0,1,0,0,10.1152/jn.00231.2020
0,0,0,0,0,0,0,0,1,0,10.1158/1055-9965.EPI-20-0714
2,0,0,2,0,6,3,0,0,0,10.1016/j.cell.2020.10.036
1,2,0,0,0,0,0,0,0,0,10.1126/science.aax5863
0,0,0,0,0,0,0,0,1,0,10.1080/14737175.2020.1730816
0,0,0,0,0,1,0,0,0,0,10.1002/sim.8534
0,0,0,0,0,1,0,0,0,0,10.1007/s10571-020-00857-8
0,0,0,0,0,0,0,0,0,0,10.1186/s13063-020-04848-4
0,0,0,0,0,0,0,0,0,0,10.1017/S1431927620024447
0,0,0,0,0,0,0,0,0,0,10.1007/s00772-020-00699-0
0,0,0,0,0,1,0,0,1,0,10.1200/JCO.20.00714
0,0,0,0,0,0,0,0,0,0,10.1056/NEJMoa2023325
0,0,0,0,0,0,0,0,0,0,10.1007/s00784-020-03264-x
0,0,0,0,0,0,0,0,0,1,10.1089/bio.2019.0129
0,3,0,0,0,0,0,0,0,0,10.1002/mds.28403
0,0,1,0,0,0,0,0,0,0,10.3233/JAD-200046
0,0,0,1,0,0,0,0,0,0,10.1007/s00113-020-00886-4
1,0,0,0,0,0,0,0,0,0,10.1093/europace/euaa067
2,0,0,0,0,0,0,0,0,0,10.1007/s10354-020-00739-0
0,0,0,0,0,0,0,0,0,0,10.3324/haematol.2020.261073
0,4,0,0,0,1,0,0,0,0,10.1096/fj.201901314RR
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pbio.3000690
0,0,0,0,0,0,0,0,0,0,10.1055/s-0040-1712143
0,0,0,0,0,0,0,0,0,0,10.1007/s00439-020-02180-0
0,0,0,0,0,0,0,0,0,0,10.1055/a-0952-6385
1,0,0,0,0,0,1,0,0,0,10.1161/JAHA.119.015289
0,0,0,0,0,0,0,0,1,0,10.1186/s41687-020-0173-7
0,1,0,0,0,0,1,0,0,0,10.1113/EP088378
0,0,0,0,0,0,0,0,0,0,10.1002/dta.2784
0,0,0,0,0,0,0,0,0,0,10.1186/s12884-020-03457-y
1,0,0,1,0,0,0,0,0,0,10.1007/s00103-020-03114-x
0,0,0,0,0,0,0,0,0,1,10.1016/j.waojou.2020.100124
0,0,0,0,0,0,0,0,1,0,10.1177/0363546519897892
0,0,0,0,0,0,0,0,0,0,10.1002/ehf2.12821
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0244148
0,0,0,0,0,0,0,0,1,0,10.1080/1744666X.2020.1791086
0,0,0,1,0,2,0,0,0,1,10.1093/ejcts/ezaa310
0,0,0,0,0,0,0,0,0,1,10.1007/s00393-020-00925-w
0,0,0,0,0,0,0,0,0,1,10.1093/cvr/cvaa137
0,0,0,0,0,0,0,0,0,0,10.3389/fnhum.2020.00255
0,0,0,0,0,0,0,0,0,0,10.1097/WCO.0000000000000855
0,0,0,0,0,0,0,0,0,1,10.3390/s20185037
0,3,0,0,0,0,0,0,0,0,10.3390/cells9051244
0,1,2,0,0,0,0,0,0,0,10.18632/oncotarget.27636
1,0,1,0,0,0,0,0,0,0,10.1016/S0140-6736(20)31561-0
0,0,0,0,0,0,0,0,0,0,10.1016/j.ejso.2020.07.041
1,0,0,1,0,0,0,0,0,0,10.1093/ofid/ofaa192
0,0,0,0,0,0,0,0,0,0,10.3389/fpsyt.2019.00988
0,0,0,0,0,0,0,0,0,0,10.1109/TMI.2019.2930318
0,0,0,0,0,0,0,0,0,0,10.1007/s00399-020-00683-x
0,0,0,0,0,0,0,0,0,3,10.3390/pharmacy8020085
0,0,0,0,0,0,0,0,0,0,10.2186/jpr.JPOR_2019_345
0,0,0,0,0,0,0,0,0,0,10.1177/0962280220970228
0,0,0,0,0,0,0,0,0,0,10.1111/nmo.13923
0,0,0,0,0,0,0,0,0,0,10.1038/s41409-020-01017-8
0,0,1,0,0,0,0,0,1,0,10.3390/cancers12102921
0,1,1,0,0,0,0,0,0,0,10.1038/s41598-020-64040-1
0,0,0,0,0,1,1,0,0,0,10.1128/JCM.02676-20
0,0,0,0,0,0,0,0,0,1,10.1186/s12920-020-0712-3
2,3,0,0,0,1,0,0,0,0,10.1021/acs.analchem.0c01273
0,0,0,0,0,0,0,0,0,0,10.1002/acr2.11091
1,6,0,0,0,0,2,0,0,0,10.1002/ana.25666
1,0,0,0,0,0,0,0,1,0,10.1111/tri.13778
0,0,0,1,0,0,0,0,0,0,10.3390/cancers12061604
0,0,0,0,0,0,0,0,0,0,10.1186/s13018-020-01819-y
0,0,0,0,0,0,0,0,0,0,10.1186/s13104-020-05110-5
1,0,0,0,0,0,0,0,0,0,10.1002/mrm.28627
0,4,0,0,0,0,0,0,0,0,10.3389/fncel.2020.00128
0,0,0,0,0,0,0,0,0,0,10.3390/ijms21144946
0,0,0,0,0,0,0,0,1,0,10.1111/tmi.13384
0,2,0,0,3,0,0,0,0,0,10.1016/j.celrep.2020.01.070
0,0,0,0,0,0,0,0,0,0,10.1007/s00296-020-04710-5
0,0,0,0,0,0,0,0,1,0,10.1007/s10029-020-02305-4
0,0,0,0,0,0,0,0,0,0,10.1016/j.tim.2020.10.008
0,0,0,0,0,1,1,0,0,0,10.3390/nu12072098
0,0,0,0,0,0,0,0,1,0,10.3389/fimmu.2020.01948
0,0,0,0,0,1,0,1,0,0,10.1038/s41598-020-67111-5
0,0,0,0,0,0,0,0,0,1,10.1007/s00103-020-03242-4
1,0,0,0,4,0,4,0,0,0,10.1038/s41598-019-56416-9
0,1,0,1,0,0,0,0,0,0,10.2967/jnumed.119.226027
2,0,0,0,0,1,1,0,0,0,10.1186/s13148-020-00895-5
0,0,0,0,0,1,0,0,0,0,10.1007/s00330-020-06859-w
0,6,0,0,0,0,0,0,0,0,10.1111/fcp.12543
3,2,0,0,0,0,0,0,0,0,10.1002/gcc.22918
0,0,0,0,0,0,0,0,0,0,10.1038/s41565-020-0660-2
0,0,0,0,0,1,0,0,1,1,10.1371/journal.pbio.3000411
2,0,0,0,0,0,0,0,0,0,10.1002/acr.24517
1,0,1,0,0,0,0,0,0,0,10.1016/j.breast.2020.05.006
0,0,0,0,0,0,0,0,0,0,10.1093/eurheartj/ehz929
0,0,0,0,0,1,1,0,0,0,10.1002/mdc3.12949
0,0,0,0,0,0,0,0,0,0,10.1152/japplphysiol.00167.2020
0,0,0,0,0,0,0,0,0,0,10.1007/s00784-020-03591-z
0,0,0,0,2,0,0,1,0,0,10.1186/s13104-020-05248-2
0,0,0,0,0,0,0,0,0,0,10.1111/petr.13738
0,0,0,0,0,0,0,0,0,0,10.3389/fnsys.2020.00022
0,0,0,0,0,3,0,0,0,0,10.1007/s40620-019-00694-z
0,0,0,0,0,0,0,0,0,0,10.3389/fpubh.2020.00298
2,0,0,1,0,0,6,0,0,0,10.1128/mBio.02243-20
0,0,0,0,0,0,0,0,0,0,10.1007/s00404-020-05847-1
0,0,1,1,2,0,0,0,0,0,10.1073/pnas.1922888117
0,0,0,0,0,1,0,0,0,0,10.1186/s12984-020-00751-w
0,0,0,0,0,0,0,0,1,0,10.1093/pm/pnaa130
0,0,0,0,0,0,0,0,0,0,10.1097/RLI.0000000000000654
1,0,0,0,0,0,0,0,0,0,10.1161/STROKEAHA.120.029628
1,0,1,0,0,0,0,0,0,0,10.1007/s00701-020-04482-8
0,1,0,0,0,0,0,0,0,0,10.1371/journal.pone.0234656
2,1,2,1,0,2,0,0,0,0,10.1053/j.gastro.2020.07.005
0,0,0,0,0,0,0,0,0,0,10.1007/s00393-020-00921-0
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0240892
0,0,0,0,0,0,0,0,0,0,10.2196/16724
0,0,0,0,0,0,0,0,0,0,10.5334/gh.400
0,0,0,0,0,0,0,0,0,0,10.1007/s11818-020-00242-z
1,0,0,0,0,1,0,0,0,0,10.1186/s12916-020-01743-2
0,0,0,0,0,2,0,0,0,0,10.1186/s12984-020-00682-6
0,5,0,0,0,0,0,0,0,0,10.1080/22221751.2020.1713705
0,0,0,0,0,0,0,0,0,0,10.1136/bmjopen-2019-034853
0,0,0,0,0,0,0,0,0,0,10.1093/ckj/sfaa039
0,0,0,0,0,0,0,0,0,0,10.1634/theoncologist.2020-0085
0,2,0,0,0,0,0,0,0,0,10.1007/s00429-020-02141-3
0,0,0,0,0,1,0,0,0,0,10.1093/ehjci/jeaa043
2,0,0,0,0,0,0,0,0,0,10.1186/s12909-020-02055-y
0,0,0,0,0,0,0,0,0,1,10.2217/hep-2020-0004
0,2,0,0,0,0,0,0,0,0,10.14814/phy2.14560
0,0,0,0,0,1,0,0,0,0,10.1161/CIRCULATIONAHA.120.046682
0,0,0,0,0,0,0,0,1,0,10.1002/acr.24426
0,0,0,0,0,0,0,0,1,0,10.1371/journal.pone.0229325
0,0,0,0,0,0,0,0,0,0,10.3390/jcm9041063
0,0,0,0,0,0,0,0,0,0,10.1016/S1473-3099(20)30314-5
0,0,0,0,0,0,0,0,0,0,10.1007/s00595-020-02094-4
3,0,0,0,0,0,0,0,0,0,10.1038/s41598-020-65772-w
0,0,0,0,0,0,0,0,0,0,10.1093/schbul/sbaa060
0,0,0,0,0,0,0,0,0,0,10.1001/jamapsychiatry.2020.1701
0,0,0,0,0,0,0,0,0,0,10.1007/s00066-020-01699-5
1,0,0,0,0,0,0,0,2,0,10.2196/14747
0,0,0,0,0,0,0,0,1,0,10.1007/s00103-020-03213-9
0,0,0,0,0,0,0,0,0,0,10.2147/NSS.S256987
0,1,0,0,0,0,0,0,0,0,10.1111/acps.13178
1,2,1,0,0,1,0,0,0,0,10.1183/13993003.01163-2019
1,0,0,0,0,0,0,0,0,0,10.1055/a-1268-8837
0,0,0,0,0,0,0,0,0,0,10.1093/eurheartj/ehaa724
0,0,0,0,0,0,0,0,0,0,10.1136/bmjresp-2019-000501
0,0,0,0,0,0,0,0,0,0,10.1111/all.14726
0,0,0,0,0,0,0,0,0,0,10.1055/a-1156-4357
0,0,0,0,0,0,0,0,0,0,10.1186/s13601-020-00323-0
1,0,0,1,0,0,0,0,0,0,10.1038/s41467-020-19452-y
0,2,0,0,0,0,0,0,0,0,10.1038/s41598-020-65601-0
0,1,1,0,2,0,3,0,0,0,10.1111/all.14322
0,0,0,0,0,0,0,0,0,1,10.1001/jamanetworkopen.2020.26874
0,0,0,2,0,0,0,0,0,0,10.1128/mBio.01410-20
0,0,0,0,0,0,0,0,0,0,10.1093/rheumatology/keaa079
0,0,0,0,0,0,0,0,0,1,10.1002/ehf2.12666
1,3,0,0,0,0,0,0,0,0,10.1186/s12964-020-00566-1
0,0,0,0,0,0,0,0,0,0,10.1111/jch.13781
0,0,0,0,0,0,0,1,0,0,10.1016/S2214-109X%2820%2930230-8
0,0,0,0,0,0,0,0,1,0,10.1186/s13049-020-00787-w
0,0,0,1,1,0,0,0,0,0,10.1371/journal.pbio.3000792
0,1,0,0,0,0,0,0,1,0,10.1016/S1473-3099(19)30626-7
0,0,0,0,0,0,9,0,0,0,10.1152/ajplung.00131.2020
0,1,0,0,0,0,0,0,0,0,10.1089/scd.2020.0019
0,0,0,0,0,0,0,0,0,0,10.3389/fimmu.2020.00413
0,0,0,0,0,0,0,0,0,0,10.3389/fimmu.2020.01537
0,4,0,0,0,0,0,0,0,0,10.1186/s12967-020-02605-4
0,0,0,0,0,0,0,0,0,0,10.1093/bib/bbaa072
0,1,0,0,0,0,1,0,0,0,10.1182/bloodadvances.2020002372
0,0,0,0,0,0,0,1,0,0,10.3389/fnbeh.2020.587152
0,0,0,0,0,0,1,0,0,0,10.1002/path.5515
0,5,0,0,0,0,0,0,0,0,10.3390/ijms21165763
0,0,0,0,1,0,0,0,0,0,10.1126/science.abb3405
0,0,0,0,0,0,2,1,0,0,10.3201/eid2607.200841
1,1,0,0,0,0,0,0,0,0,10.1111/pin.12938
0,0,0,0,0,2,0,0,0,0,10.1371/journal.pone.0235930
0,0,0,0,0,0,0,0,0,0,10.1136/bmjopen-2020-036899
0,0,0,0,0,0,0,0,0,0,10.1007/s00784-020-03431-0
0,0,0,0,0,0,0,0,0,0,10.1007/s00120-020-01373-9
0,0,0,0,1,0,2,0,0,0,10.7554/eLife.52549
0,0,0,0,0,0,0,0,0,0,10.1177/1759720X20951733
0,0,0,0,0,0,0,0,1,2,10.1055/a-1153-9710
0,0,0,0,0,0,0,0,0,1,10.1136/bmjopen-2019-036096
0,0,0,0,0,0,0,0,0,0,10.1080/1744666X.2021.1847642
0,0,0,0,0,0,0,0,0,1,10.1038/s41572-020-0149-1
0,0,0,0,0,0,0,0,0,0,10.1097/j.pain.0000000000001968
0,0,0,0,0,0,0,0,1,0,10.5334/ijic.5429
0,0,0,5,0,1,0,0,0,0,10.3389/fpubh.2020.00350
0,0,0,0,0,0,0,0,0,0,10.3390/ijerph17103530
0,0,0,0,0,0,0,0,0,4,10.3389/fpsyt.2020.00811
3,0,0,0,0,0,0,0,1,0,10.1007/s00330-020-07060-9
1,0,0,3,0,1,0,0,0,0,10.1016/S2213-2600(20)30316-7
0,2,0,0,0,2,1,0,0,0,10.4049/immunohorizons.2000006
0,0,0,0,0,0,0,0,0,0,10.1089/met.2019.0115
0,0,0,0,0,0,0,0,0,0,10.1097/NMD.0000000000001237
0,0,0,0,0,0,0,0,0,0,10.1097/HJH.0000000000002532
0,0,0,0,0,0,0,0,0,0,10.1007/s00117-020-00728-9
0,0,0,0,0,1,0,0,0,0,10.1177/1708538120945422
0,0,0,0,4,0,0,0,0,0,10.1038/s41467-019-13756-4
0,0,0,0,0,0,0,0,1,0,10.3390/nu12051492
2,0,1,3,0,9,3,2,0,0,10.1084/jem.20191933
2,0,0,0,0,1,0,0,0,0,10.1038/s41598-020-75972-z
0,0,0,0,0,0,0,0,0,0,10.1111/nan.12617
0,5,0,0,0,0,0,0,0,0,10.1111/apha.13612
0,0,0,0,0,0,0,0,0,0,10.1002/hbm.24940
0,0,0,0,0,0,0,0,0,0,10.1055/a-1139-9380
0,0,0,0,0,0,0,0,0,0,10.1016/j.jaci.2020.03.005
0,0,0,0,0,0,0,0,0,1,10.1038/s41375-020-0724-1
0,0,0,0,0,0,0,0,1,0,10.1007/s00330-020-06931-5
1,2,2,0,0,4,1,0,0,0,10.1038/s41586-020-2269-x
0,4,0,0,0,0,0,0,0,0,10.1038/s41598-020-62207-4
0,0,0,0,0,0,0,0,0,0,10.1159/000513538
0,0,0,0,0,0,0,0,0,0,10.1111/petr.13697
0,4,0,0,0,0,0,0,0,0,10.1089/wound.2018.0890
2,0,1,0,0,2,0,2,0,0,10.1038/s41467-019-13824-9
0,0,0,0,0,0,0,0,1,0,10.1136/bmjopen-2019-035546
0,0,0,0,0,0,0,0,0,0,10.1177/0964528420920303
3,0,0,0,0,0,0,0,0,0,10.1155/2020/5845374
1,1,0,0,0,0,0,0,0,0,10.1024/0301-1526/a000882
0,0,0,0,0,0,0,0,0,1,10.1002/ejhf.1811
0,0,0,0,0,0,0,0,0,0,10.1007/s00392-020-01732-8
0,3,0,0,0,0,0,0,0,0,10.3390/cancers12030691
1,0,0,0,0,0,0,0,0,0,10.1038/s41587-020-0552-x
0,0,0,0,0,0,0,0,0,0,10.1080/1354750X.2020.1764108
0,0,0,0,0,0,0,0,0,0,10.1007/s00105-020-04582-7
0,0,0,0,0,0,0,0,1,0,10.1016/S0140-6736(20)31539-7
0,1,0,0,0,0,0,0,0,0,10.3389/fpsyt.2020.561973
0,0,0,0,4,0,0,0,0,0,10.1152/ajprenal.00078.2020
1,0,0,0,0,0,0,0,0,0,10.1186/s13023-020-01506-5
1,1,0,0,0,0,0,0,0,1,10.1016/j.jaci.2020.10.015
0,0,0,0,0,0,0,0,0,1,10.1055/a-1146-3208
0,1,0,0,0,0,2,0,0,0,10.3390/cells9071581
0,0,0,0,1,1,0,0,0,0,10.1073/pnas.2013542117
0,0,0,0,0,0,0,0,0,0,10.1007/s11948-020-00234-0
0,0,0,0,0,0,0,0,0,0,10.1007/s00167-020-06044-y
0,0,0,0,0,0,0,0,1,0,10.1055/a-1179-5487
0,0,0,0,0,0,0,0,0,0,10.1007/s00296-020-04593-6
1,2,0,0,0,0,0,0,1,0,10.1038/s41598-020-75120-7
1,0,0,0,0,0,0,0,0,0,10.3389/fnins.2020.00706
2,2,0,0,2,1,0,2,0,0,10.1038/s41556-020-0488-x
0,0,0,0,0,0,0,0,0,0,10.3390/jcm9082352
0,0,0,0,0,0,6,0,0,0,10.3390/pathogens9050386
0,0,0,0,0,0,0,0,0,0,10.1002/nbm.4274
0,0,0,0,0,0,0,0,0,0,10.1038/s41380-020-00967-1
0,1,0,0,0,2,0,0,0,0,10.1007/s00701-020-04361-2
0,2,0,0,0,1,1,0,0,0,10.3390/cancers12020304
0,0,0,0,0,0,0,0,0,0,10.1038/s41422-020-0323-8
0,0,0,0,0,0,0,0,0,0,10.1097/XCE.0000000000000224
0,0,0,0,0,1,0,0,0,0,10.1002/ehf2.12826
0,0,0,0,0,0,0,0,0,0,10.3205/000282
0,1,0,0,0,0,0,0,0,0,10.1111/clr.13696
0,0,0,0,0,0,0,0,0,0,10.1093/fampra/cmaa126
1,0,0,1,0,1,0,0,0,0,10.1371/journal.pone.0243711
0,1,1,0,0,0,0,0,0,0,10.1080/00224499.2019.1703130
0,2,0,0,0,0,0,0,0,0,10.1093/nar/gkz1238
0,0,0,0,0,1,0,0,0,0,10.1007/s00404-020-05718-9
0,0,0,0,0,0,0,0,1,0,10.1016/j.ebiom.2020.102804
0,0,0,0,0,0,0,0,1,1,10.1111/obr.12976
2,1,0,0,0,0,0,0,0,0,10.1111/bjh.16462
5,0,20,0,0,0,0,1,4,12,10.4193/Rhin20.600
0,0,0,0,0,1,0,0,1,0,10.1001/jama.2020.15922
0,0,0,0,0,0,0,0,0,0,10.1111/all.14422
0,0,0,0,0,0,0,0,0,0,10.1007/s00406-020-01136-9
0,0,0,0,0,0,0,0,0,0,10.1177/0890334420965147
0,0,0,0,0,0,0,0,1,0,10.1111/jog.14230
0,0,0,0,0,0,0,0,0,1,10.1186/s40345-020-00183-4
3,0,1,0,0,0,0,0,0,0,10.1007/s42399-020-00265-5
0,0,0,0,0,0,0,0,0,0,10.15252/emmm.202012104
0,0,0,0,0,0,0,0,0,1,10.1007/s00330-020-06726-8
0,0,1,2,0,1,2,4,0,0,10.1523/ENEURO.0083-20.2020
0,0,0,0,0,0,0,0,1,1,10.1002/nur.22022
0,0,0,0,0,0,0,0,0,0,10.11152/mu-2537
0,1,0,0,0,0,0,0,1,2,10.1111/all.14290
0,0,0,0,0,0,3,0,0,0,10.1002/ana.25963
4,1,3,4,0,4,0,0,0,0,10.1038/s41588-019-0564-y
1,0,0,0,5,4,4,0,1,0,10.1038/s41591-020-0801-z
0,0,0,0,0,0,0,0,0,0,10.1007/s00392-020-01652-7
0,0,0,0,0,1,0,0,0,0,10.1093/bioinformatics/btaa404
0,2,0,0,0,6,0,0,0,0,10.1096/fj.202000408RR
0,0,0,0,0,0,0,0,0,0,10.1097/SPC.0000000000000495
0,3,0,0,0,0,0,0,0,0,10.3390/ijms21030865
0,2,0,0,0,0,0,0,0,0,10.1002/advs.202000800
0,8,0,0,2,0,2,0,0,0,10.1523/JNEUROSCI.0666-20.2020
0,0,0,0,0,0,0,0,0,0,10.1177/0271678X20904687
0,0,3,0,0,0,0,0,0,0,10.1080/22221751.2020.1785951
0,0,0,0,0,0,0,0,0,0,10.1038/s41398-020-0789-7
0,0,0,0,0,0,0,0,0,0,10.2217/ijh-2019-0010
