,bar,pie,hist,bardot,box,dot,violin,paper_id,year
406,0,0,0,0,0,0,0,10.1111/ctr.12631,2015
407,0,0,0,0,0,0,0,10.1111/ddg.12549,2015
408,0,0,0,0,0,0,0,10.1111/ddg.12576,2015
409,0,0,0,0,0,0,0,10.1111/ddg.12606,2015
410,0,0,0,0,0,0,0,10.1111/ddg.12612,2015
411,0,0,0,0,0,0,0,10.1111/ddg.12621,2015
412,0,0,0,0,0,0,0,10.1111/ddg.12807,2015
413,0,0,0,0,0,0,0,10.1111/ddg.12836,2015
414,0,0,0,0,0,0,0,10.1111/dote.12431,2015
415,0,0,0,0,0,0,0,10.1111/eci.12559,2015
416,1,0,0,0,0,0,0,10.1111/ede.12130,2015
417,3,0,0,0,0,0,0,10.1111/exd.12629,2015
418,0,0,0,0,0,0,0,10.1111/exd.12768,2015
419,0,0,0,0,0,0,0,10.1111/head.12467,2015
420,0,0,0,0,0,0,0,10.1111/head.12496,2015
421,0,0,0,0,0,0,0,10.1111/hpb.12424,2015
422,0,0,0,0,0,0,0,10.1111/imr.12374,2015
423,1,0,0,0,0,2,0,10.1111/jam.12979,2015
424,0,0,0,0,0,0,0,10.1111/jdv.13187,2015
425,0,0,0,0,1,0,0,10.1111/jdv.13196,2015
426,0,0,0,0,0,0,0,10.1111/jdv.13197,2015
427,3,0,0,0,0,1,0,10.1111/jdv.13198,2015
428,0,0,0,0,0,0,0,10.1111/jdv.13200,2015
429,1,0,0,0,0,0,0,10.1111/jdv.13228,2015
430,0,0,0,0,0,0,0,10.1111/jne.12353,2015
431,0,0,0,0,0,0,0,10.1111/joor.12373,2015
432,0,0,0,0,0,0,0,10.1111/nep.12556,2015
433,0,0,0,0,0,0,0,10.1111/nmo.12672,2015
434,0,0,0,0,0,0,0,10.1111/pace.12776,2015
435,0,0,0,0,1,0,0,10.1111/pai.12338,2015
436,0,0,0,0,0,0,0,10.1111/pai.12358,2015
437,0,0,0,0,1,0,0,10.1111/pai.12396,2015
438,0,0,0,0,0,0,0,10.1111/pai.12410,2015
439,0,0,0,0,0,0,0,10.1111/pai.12419,2015
440,0,0,0,0,0,0,0,10.1111/pai.12463,2015
441,0,0,0,0,1,0,0,10.1111/sms.12456,2015
442,0,0,0,0,0,0,0,10.1111/tan.12682,2015
443,0,0,0,0,0,0,0,10.1111/tri.12533,2015
444,0,0,0,0,0,0,0,10.1111/tri.12553,2015
445,0,0,0,0,0,0,0,10.1111/vox.12275,2015
446,0,0,0,0,0,0,0,10.1117/1.JBO.20.6.066009,2015
447,0,0,0,0,0,0,0,10.1117/12.2082198,2015
448,0,0,0,0,0,0,0,10.1117/12.2082209,2015
449,0,0,0,0,0,0,0,10.1124/pr.114.009472,2015
450,1,0,2,0,0,0,0,10.1126/science.aaa1738,2015
451,0,0,0,0,0,0,0,10.1126/science.aad2996,2015
452,0,0,0,0,1,1,0,10.1126/scitranslmed.3010134,2015
453,0,0,0,0,0,0,0,10.1126/scitranslmed.aaa2049,2015
454,0,0,0,0,0,0,0,10.1126/scitranslmed.aaa7721,2015
455,1,0,0,1,1,0,0,10.1126/scitranslmed.aaa9853,2015
456,0,0,0,0,0,0,0,10.1126/scitranslmed.aab4176,2015
457,2,0,0,0,0,0,0,10.1136/acupmed-2014-010679,2015
458,0,0,0,0,0,0,0,10.1136/annrheumdis-2015-207492,2015
459,0,0,0,0,0,0,0,10.1136/annrheumdis-2015-208154,2015
460,0,0,0,0,0,0,0,10.1159/000375390,2015
461,0,0,0,0,0,0,0,10.1159/000381386,2015
462,0,0,0,0,0,0,0,10.1159/000381410,2015
463,0,0,0,0,0,0,1,10.1161/CIRCIMAGING.114.002676,2015
464,0,0,0,0,0,0,0,10.1161/CIRCIMAGING.115.003533,2015
465,0,0,0,0,0,0,0,10.1161/CIRCINTERVENTIONS.114.001441,2015
466,0,0,0,0,0,0,0,10.1164/rccm.201503-0418OC,2015
467,5,0,0,0,0,0,0,10.1165/rcmb.2014-0024OC,2015
468,8,0,0,0,0,0,0,10.1165/rcmb.2014-0225OC,2015
469,0,0,0,0,0,0,0,10.1167/iovs.14-16050,2015
470,2,0,0,0,0,0,0,10.1167/iovs.15-17228,2015
471,1,0,0,0,0,0,0,10.1167/iovs.15-17434,2015
472,0,0,0,0,0,0,0,10.1177/0884533615618900,2015
473,0,0,0,0,0,0,0,10.1177/0957154X15603335,2015
474,0,0,0,0,0,0,0,10.1177/1352458514537366,2015
475,1,0,0,0,0,0,0,10.1177/1756285614562419,2015
476,0,0,0,0,0,0,0,10.1177/1756287215574479,2015
477,0,0,0,0,0,0,0,10.1183/16000617.0034-2015,2015
478,0,0,0,0,0,0,0,10.1189/jlb.3MR0115-011R,2015
479,0,0,0,0,0,0,0,10.1210/jc.2015-2146,2015
480,0,0,0,0,0,0,0,10.1212/WNL.0000000000001710,2015
481,0,0,0,0,0,0,0,10.1212/WNL.0000000000002025,2015
482,2,1,0,0,0,0,0,10.1242/dev.113829,2015
483,0,0,0,0,0,0,0,10.1249/MSS.0000000000000645,2015
484,0,0,0,0,0,0,0,10.12659/MSMBR.893674,2015
485,0,0,0,0,0,0,0,10.12659/MSMBR.894020,2015
486,0,0,0,0,0,0,0,10.12659/MSMBR.894239,2015
487,0,0,0,0,0,0,0,10.12659/MSMBR.894838,2015
488,0,0,0,0,0,0,0,10.12659/MSMBR.894840,2015
489,0,0,0,0,0,0,0,10.12659/MSMBR.894985,2015
490,0,0,0,0,0,0,0,10.12659/MSMBR.895003,2015
491,0,0,0,0,0,0,0,10.12659/MSMBR.895004,2015
492,0,0,0,0,0,0,0,10.12659/MSMBR.895418,2015
493,0,0,0,0,0,0,0,10.13109/zptm.2015.61.4.384,2015
494,0,0,0,0,0,0,0,10.1364/BOE.6.000072,2015
495,0,0,0,0,0,0,0,10.1364/BOE.6.000309,2015
496,0,0,0,0,0,0,0,10.1364/BOE.6.002522,2015
497,0,0,0,0,0,0,0,10.1364/BOE.6.004228,2015
498,0,0,0,0,0,0,0,10.14694/EdBook_AM.2015.35.e59,2015
499,0,0,0,0,0,0,0,10.1517/14656566.2015.1056734,2015
500,0,0,0,0,0,0,0,10.1517/14656566.2016.1124855,2015
501,0,0,0,0,0,0,0,10.1523/JNEUROSCI.0329-15.2015,2015
502,0,0,0,0,0,0,0,10.1523/JNEUROSCI.0685-15.2015,2015
503,0,0,0,0,0,0,0,10.1523/JNEUROSCI.0696-15.2015,2015
504,0,0,0,0,0,0,0,10.1523/JNEUROSCI.0805-15.2015,2015
505,3,0,0,0,0,0,0,10.1523/JNEUROSCI.0815-15.2015,2015
506,0,0,0,0,0,0,0,10.1523/JNEUROSCI.1532-14.2015,2015
507,0,0,0,0,0,0,0,10.1523/JNEUROSCI.3380-14.2015,2015
508,0,0,0,0,0,0,0,10.1523/JNEUROSCI.3806-14.2015,2015
509,0,0,0,0,0,0,0,10.1523/JNEUROSCI.4882-14.2015,2015
510,0,0,0,0,0,0,0,10.1523/JNEUROSCI.5034-14.2015,2015
511,0,0,0,0,0,0,0,10.15252/embj.201489732,2015
512,0,0,0,0,0,0,0,10.15252/embj.201592409,2015
513,0,0,0,0,0,0,0,10.15252/embj.201592469,2015
514,0,0,0,0,0,0,0,10.15252/embr.201540434,2015
515,0,0,0,0,0,0,0,10.15252/emmm.201404792,2015
516,0,0,0,0,0,0,0,10.15252/emmm.201504395,2015
517,0,0,0,0,0,0,0,10.1532/hsf.1252,2015
518,0,0,0,0,0,0,0,10.15326/jcopdf.2.2.2014.0149,2015
519,0,0,0,0,0,0,0,10.1586/14737175.2015.1051967,2015
520,0,0,0,0,0,0,0,10.1586/1744666X.2016.1109449,2015
521,0,0,0,0,1,0,0,10.1590/0004-282X20140222,2015
522,0,0,0,0,0,0,0,10.1634/theoncologist.2014-0144,2015
523,0,0,0,0,0,0,0,10.1684/pnv.2015.0526,2015
524,0,0,0,0,0,0,0,10.17116/terarkh201587547-52,2015
525,0,0,0,0,0,0,0,10.17116/terarkh201587741-50,2015
526,0,0,0,0,0,0,0,10.18632/oncotarget.2218,2015
527,0,0,0,0,0,0,0,10.18632/oncotarget.2845,2015
528,0,0,0,0,0,0,0,10.18632/oncotarget.3041,2015
529,0,0,0,0,0,0,0,10.18632/oncotarget.3600,2015
530,0,0,0,0,0,0,0,10.18632/oncotarget.3848,2015
531,2,0,0,0,0,0,0,10.18632/oncotarget.3871,2015
532,3,0,0,0,1,0,0,10.18632/oncotarget.3908,2015
533,0,0,0,0,0,0,0,10.18632/oncotarget.4496,2015
534,0,0,0,0,0,0,0,10.18632/oncotarget.4750,2015
535,0,0,0,0,0,0,0,10.18632/oncotarget.4805,2015
536,6,0,0,0,0,0,0,10.18632/oncotarget.4943,2015
537,0,0,0,0,0,0,0,10.18632/oncotarget.5080,2015
538,0,1,0,0,0,0,0,10.18632/oncotarget.5896,2015
539,0,0,0,0,2,1,0,10.18632/oncotarget.6370,2015
540,0,0,0,0,0,0,0,10.18632/oncotarget.6378,2015
541,0,0,0,0,0,1,0,10.18632/oncotarget.6429,2015
542,0,0,0,0,0,0,0,10.1902/jop.2015.150032,2015
543,0,0,0,0,0,0,0,10.1902/jop.2015.150071,2015
544,0,0,0,0,0,0,0,10.1902/jop.2015.150384,2015
545,0,0,0,0,0,0,0,10.2106/JBJS.M.01534,2015
546,0,0,0,0,0,0,0,10.2106/JBJS.N.00798,2015
547,0,0,0,0,0,0,0,10.2106/JBJS.N.00871,2015
548,0,0,0,0,0,0,0,10.2147/DDDT.S50348,2015
549,0,0,0,0,0,0,0,10.2214/AJR.14.13185,2015
550,0,0,0,0,0,0,0,10.2217/bmm.15.29,2015
551,0,0,0,0,0,0,0,10.2217/nnm.15.62,2015
552,0,0,0,0,0,0,0,10.2217/rme.15.14,2015
553,0,0,0,0,0,0,0,10.2217/rme.15.17,2015
554,2,0,0,0,0,0,0,10.2340/00015555-2046,2015
555,0,0,0,0,0,0,0,10.2340/00015555-2150,2015
556,0,0,0,0,0,0,0,10.2340/00015555-2226,2015
557,3,0,0,0,0,0,0,10.3109/01902148.2015.1075079,2015
558,0,0,0,0,0,0,0,10.3201/eid2110.150881,2015
559,0,0,0,0,1,0,0,10.3233/CH-152000,2015
560,4,0,0,0,0,0,0,10.3233/CH-152001,2015
561,0,0,0,0,0,0,0,10.3233/JAD-140519,2015
562,0,0,0,0,0,0,0,10.3233/JAD-142280,2015
563,0,0,0,0,0,1,0,10.3233/JAD-150191,2015
564,0,0,0,0,0,0,0,10.3233/JAD-150257,2015
565,0,0,0,0,1,0,0,10.3233/JAD-150342,2015
566,0,0,0,0,0,0,0,10.3233/JAD-150814,2015
567,0,0,0,0,1,0,0,10.3233/RNN-140421,2015
568,0,0,0,0,0,0,0,10.3233/RNN-140435,2015
569,0,0,0,0,0,0,0,10.3233/RNN-150554,2015
570,0,0,0,0,0,0,0,10.3238/arztebl.2015.0035,2015
571,0,0,0,0,0,0,0,10.3238/arztebl.2015.0092,2015
572,0,0,0,0,0,0,0,10.3238/arztebl.2015.0433,2015
573,0,0,0,0,0,0,0,10.3238/arztebl.2015.0445,2015
574,0,0,0,0,0,0,0,10.3238/arztebl.2015.0705,2015
575,0,0,0,0,0,0,0,10.3238/arztebl.2015.0748,2015
576,0,0,0,0,0,0,0,10.3413/Nukmed-0704-14-10,2015
577,0,0,0,0,0,0,0,10.3747/co.22.2315,2015
578,1,0,0,0,0,0,0,10.3758/s13414-015-0963-9,2015
579,0,0,0,0,0,0,0,10.3758/s13423-015-0987-0,2015
580,0,0,0,0,0,0,0,10.3899/jrheum.141416,2015
581,1,0,0,0,0,0,0,10.3899/jrheum.141647,2015
582,0,0,0,0,0,0,0,10.3945/ajcn.114.102053,2015
583,0,0,0,0,0,0,0,10.3978/j.issn.2223-3652.2015.05.11,2015
584,0,0,0,0,0,0,0,10.4103/0019-5154.152531,2015
585,0,0,0,0,0,0,0,10.4103/0019-5154.164434,2015
586,0,0,0,0,0,0,0,10.4103/0973-1075.156509,2015
587,0,0,0,0,0,0,0,10.4103/1673-5374.150744,2015
588,0,0,0,0,0,0,0,10.4103/1673-5374.165306,2015
589,0,0,0,0,0,0,0,10.4103/2231-0746.161058,2015
590,4,0,0,0,0,0,0,10.4161/15384101.2014.995050,2015
591,0,0,0,0,0,0,0,10.4172/2155-9570.1000400,2015
592,0,0,0,0,0,0,0,10.5056/jnm14153,2015
593,0,0,0,0,0,0,0,10.5152/dir.2014.14372,2015
594,0,0,0,0,0,0,0,10.5603/KP.2015.0019,2015
595,0,0,0,0,0,0,0,10.5664/jcsm.5398,2015
596,0,0,0,0,0,0,0,10.7554/eLife.04263,2015
597,0,0,0,0,0,0,0,10.7554/eLife.05531,2015
598,0,0,0,0,0,0,0,10.7554/eLife.06935,2015
599,0,0,0,0,0,0,0,10.7554/eLife.07545,2015
600,0,0,0,0,0,0,0,10.7863/ultra.34.2.267,2015
601,0,0,0,0,0,0,0,cs1290915,2015
602,0,0,0,0,0,0,0,laban.746,2015
603,0,0,0,0,0,0,0,nchem.2225,2015
604,0,0,0,0,0,0,0,,2015
605,0,0,0,0,0,0,0,10.1001/jama.2016.14486,2016
606,0,0,0,0,0,0,0,10.1001/jama.2016.14799,2016
607,0,0,0,0,0,0,0,10.1001/jama.2016.1975,2016
608,0,0,0,0,0,0,0,10.1001/jama.2016.5444,2016
609,0,0,0,0,0,0,0,10.1001/jama.2016.7635,2016
610,0,0,0,0,0,0,0,10.1001/jamacardio.2016.0695,2016
611,0,0,0,0,0,0,0,10.1001/jamainternmed.2016.2514,2016
612,0,0,0,0,0,0,0,10.1001/jamaneurol.2016.0292,2016
613,0,0,0,0,0,0,0,10.1001/jamaneurol.2016.2067,2016
614,0,0,0,0,0,0,0,10.1001/jamaneurol.2016.4226,2016
615,0,0,0,0,0,0,0,10.1001/jamaoncol.2016.5688,2016
616,0,0,0,0,0,0,0,10.1001/jamapediatrics.2015.4276,2016
617,0,0,0,0,0,0,0,10.1001/jamapediatrics.2016.3271,2016
618,1,0,0,0,0,0,0,10.1001/jamapsychiatry.2016.0161,2016
619,0,0,0,0,0,0,0,10.1001/jamapsychiatry.2016.0399,2016
620,0,0,0,0,0,0,0,10.1001/jamapsychiatry.2016.1135,2016
621,0,0,0,0,0,0,0,10.1001/jamapsychiatry.2016.1748,2016
622,0,0,0,0,0,0,0,10.1002%2Fehf2.12045,2016
623,5,0,0,0,0,0,0,10.1002/2211-5463.12000,2016
624,0,0,0,0,0,0,0,10.1002/acr.22848,2016
625,0,0,0,0,0,0,0,10.1002/acr.23002,2016
626,0,0,0,0,0,0,0,10.1002/acr.23130,2016
627,0,0,0,0,0,0,0,10.1002/art.39567,2016
628,1,0,0,0,0,0,0,10.1002/art.39690,2016
629,0,0,0,0,0,0,0,10.1002/art.39715,2016
630,0,0,0,0,0,0,0,10.1002/art.39718,2016
631,0,0,0,1,0,4,0,10.1002/art.39784,2016
632,0,0,0,0,0,0,0,10.1002/art.39796,2016
633,2,0,0,0,0,0,0,10.1002/art.39808,2016
634,2,0,0,0,0,0,0,10.1002/art.39944,2016
635,0,0,0,0,0,0,0,10.1002/art.40007,2016
636,2,0,0,0,0,0,0,10.1002/brb3.490,2016
637,0,0,0,0,0,0,0,10.1002/cncr.29925,2016
638,0,0,0,0,0,0,0,10.1002/cncr.29933,2016
639,0,0,0,0,0,0,0,10.1002/cpt.425,2016
640,0,0,0,0,0,0,0,10.1002/ejhf.645,2016
641,1,0,0,0,0,0,0,10.1002/ejhf.670,2016
642,0,0,0,0,0,0,0,10.1002/eji.201545963,2016
643,0,0,0,0,0,0,0,10.1002/eji.201646297,2016
644,0,0,0,0,0,0,0,10.1002/ejp.881,2016
645,0,0,0,0,1,0,0,10.1002/erv.2490,2016
646,0,0,0,0,0,0,0,10.1002/hbm.23292,2016
647,0,0,0,0,1,0,0,10.1002/uog.17349,2016
648,0,0,0,0,0,0,0,10.1007/978-1-4939-3603-8_20,2016
649,0,0,1,0,1,0,0,10.1007/978-1-4939-6427-7_9,2016
650,0,0,0,0,0,0,0,10.1007/978-1-4939-6506-9_14,2016
651,0,0,0,0,0,0,0,10.1007/978-1-4939-6588-5_2,2016
652,0,0,0,0,0,0,0,10.1007/978-1-4939-6670-7_4,2016
653,0,0,0,0,0,0,0,10.1007/978-3-319-22533-3_22,2016
654,0,0,0,0,0,0,0,10.1007/978-3-319-31808-0_15,2016
655,0,0,0,0,0,0,0,10.1007/978-3-319-41171-2_11,2016
656,0,0,0,0,0,0,0,10.1007/978-3-319-42118-6_10,2016
657,0,0,0,0,0,0,0,10.1007/978-3-319-42118-6_11,2016
658,0,0,0,0,0,0,0,10.1007/978-3-319-42118-6_7,2016
659,0,0,0,0,0,0,0,10.1007/978-3-319-42118-6_8,2016
660,0,0,0,0,0,0,0,10.1007/978-3-319-43580-0_11,2016
661,0,0,0,0,0,0,0,10.1007/978-3-319-45457-3_7,2016
662,0,0,0,0,0,0,0,10.1007/s00048-016-0152-5,2016
663,0,0,0,0,0,0,0,10.1007/s00059-016-4430-8,2016
664,0,0,0,0,0,0,0,10.1007/s00059-016-4496-3,2016
665,0,0,0,0,0,0,0,10.1007/s00059-016-4503-8,2016
666,0,0,0,0,0,0,0,10.1007/s00059-016-4505-6,2016
667,0,0,0,0,0,0,0,10.1007/s00101-016-0194-z,2016
668,0,0,0,0,0,0,0,10.1007/s00101-016-0215-y,2016
669,0,0,0,0,0,0,0,10.1007/s00101-016-0216-x,2016
670,0,0,0,0,0,0,0,10.1007/s00103-015-2295-2,2016
671,0,0,0,0,0,0,0,10.1007/s00103-015-2302-7,2016
672,0,0,0,0,0,0,0,10.1007/s00103-015-2303-6,2016
673,0,0,0,0,0,0,0,10.1007/s00103-016-2313-z,2016
674,0,0,0,0,0,0,0,10.1007/s00103-016-2314-y,2016
675,0,0,0,0,0,0,0,10.1007/s00103-016-2318-7,2016
676,0,0,0,0,0,0,0,10.1007/s00103-016-2338-3,2016
677,0,0,0,0,0,0,0,10.1007/s00103-016-2347-2,2016
678,0,0,0,0,0,0,0,10.1007/s00103-016-2353-4,2016
679,1,0,0,0,0,0,0,10.1007/s00103-016-2358-z,2016
680,1,0,0,0,0,0,0,10.1007/s00103-016-2365-0,2016
681,0,0,0,0,0,0,0,10.1007/s00103-016-2372-1,2016
682,0,0,0,0,0,0,0,10.1007/s00103-016-2373-0,2016
683,0,0,0,0,0,0,0,10.1007/s00103-016-2384-x,2016
684,0,0,0,0,0,0,0,10.1007/s00103-016-2404-x,2016
685,0,0,0,0,0,0,0,10.1007/s00103-016-2417-5,2016
686,0,0,0,0,0,0,0,10.1007/s00103-016-2425-5,2016
687,0,0,0,0,0,0,0,10.1007/s00103-016-2436-2,2016
688,0,0,0,0,0,0,0,10.1007/s00103-016-2455-z,2016
689,0,0,0,0,0,0,0,10.1007/s00103-016-2493-6,2016
690,0,0,0,0,0,0,0,10.1007/s00104-016-0157-6,2016
691,0,0,0,0,0,0,0,10.1007/s00104-016-0234-x,2016
692,0,0,0,0,0,0,0,10.1007/s00104-016-0255-5,2016
693,0,0,0,0,0,0,0,10.1007/s00104-016-0277-z,2016
694,0,0,0,0,0,0,0,10.1007/s00104-016-0295-x,2016
695,0,0,0,0,0,0,0,10.1007/s00105-016-3760-z,2016
696,0,0,0,0,0,0,0,10.1007/s00105-016-3766-6,2016
697,0,0,0,0,0,0,0,10.1007/s00105-016-3783-5,2016
698,0,0,0,0,0,0,0,10.1007/s00105-016-3812-4,2016
699,0,1,0,0,0,0,0,10.1007/s00105-016-3831-1,2016
700,0,0,0,0,0,0,0,10.1007/s00105-016-3836-9,2016
701,0,0,0,0,0,0,0,10.1007/s00105-016-3838-7,2016
702,0,0,0,0,0,0,0,10.1007/s00105-016-3867-2,2016
703,0,0,0,0,0,0,0,10.1007/s00105-016-3875-2,2016
704,0,0,0,0,0,0,0,10.1007/s00105-016-3878-z,2016
705,0,0,0,0,0,0,0,10.1007/s00105-016-3909-9,2016
706,0,0,0,0,0,0,0,10.1007/s00106-015-0111-9,2016
707,0,1,0,0,0,0,0,10.1007/s00106-016-0128-8,2016
708,0,1,0,0,0,0,0,10.1007/s00106-016-0129-7,2016
709,0,0,0,0,0,0,0,10.1007/s00106-016-0152-8,2016
710,0,0,0,0,0,0,0,10.1007/s00106-016-0209-8,2016
711,0,0,0,0,0,0,0,10.1007/s00106-016-0287-7,2016
712,0,0,0,0,0,0,0,10.1007/s00106-016-0288-6,2016
713,0,0,0,0,0,0,0,10.1007/s00108-015-0003-9,2016
714,0,0,0,0,0,0,0,10.1007/s00108-015-0010-x,2016
715,0,0,0,0,0,0,0,10.1007/s00108-016-0068-0,2016
716,0,0,0,0,0,0,0,10.1007/s00108-016-0073-3,2016
717,0,0,0,0,0,0,0,10.1007/s00108-016-0098-7,2016
718,0,0,0,0,0,0,0,10.1007/s00108-016-0105-z,2016
719,0,0,1,0,0,0,0,10.1007/s00108-016-0113-z,2016
720,0,0,0,0,0,0,0,10.1007/s00113-016-0144-x,2016
721,0,0,0,0,0,0,0,10.1007/s00113-016-0229-6,2016
722,0,0,0,0,0,0,0,10.1007/s00113-016-0279-9,2016
723,0,0,0,0,0,0,0,10.1007/s00115-015-0063-z,2016
724,0,0,0,0,0,0,0,10.1007/s00115-016-0077-1,2016
725,0,0,0,0,0,0,0,10.1007/s00115-016-0085-1,2016
726,0,0,0,0,0,0,0,10.1007/s00115-016-0115-z,2016
727,0,0,0,0,0,0,0,10.1007/s00115-016-0128-7,2016
728,0,0,0,0,0,0,0,10.1007/s00115-016-0132-y,2016
729,0,0,0,0,0,0,0,10.1007/s00115-016-0169-y,2016
730,0,0,0,0,0,0,0,10.1007/s00115-016-0188-8,2016
731,0,0,0,0,0,0,0,10.1007/s00115-016-0199-5,2016
732,0,0,0,0,0,0,0,10.1007/s00115-016-0213-y,2016
733,0,0,0,0,0,0,0,10.1007/s00115-016-0220-z,2016
734,0,0,0,0,0,0,0,10.1007/s00115-016-0226-6,2016
735,0,0,0,0,0,0,0,10.1007/s00115-016-0231-9,2016
736,0,0,0,0,0,0,0,10.1007/s00115-016-0243-5,2016
737,0,0,0,0,0,0,0,10.1007/s00120-015-0021-1,2016
738,0,0,0,0,0,0,0,10.1007/s00120-016-0046-0,2016
739,0,0,0,0,0,0,0,10.1007/s00120-016-0049-x,2016
740,0,0,0,0,0,0,0,10.1007/s00120-016-0087-4,2016
741,0,0,0,0,0,0,0,10.1007/s00120-016-0153-y,2016
742,0,0,0,0,0,0,0,10.1007/s00120-016-0176-4,2016
743,0,0,0,0,0,0,0,10.1007/s00120-016-0178-2,2016
744,0,0,0,0,0,0,0,10.1007/s00120-016-0191-5,2016
745,0,0,0,0,0,0,0,10.1007/s00120-016-0211-5,2016
746,0,0,0,0,0,0,0,10.1007/s00120-016-0258-3,2016
747,0,0,0,0,0,0,0,10.1007/s00120-016-0268-1,2016
748,0,0,0,0,0,0,0,10.1007/s00132-015-3214-9,2016
749,0,0,0,0,0,0,0,10.1007/s00132-015-3217-6,2016
750,0,0,0,0,0,0,0,10.1007/s00132-016-3258-5,2016
751,0,0,0,0,0,0,0,10.1007/s00132-016-3272-7,2016
752,0,0,0,0,0,0,0,10.1007/s00132-016-3313-2,2016
753,0,0,0,0,0,0,0,10.1007/s00132-016-3331-0,2016
754,0,0,0,0,0,0,0,10.1007/s00132-016-3333-y,2016
755,2,0,0,0,0,0,0,10.1007/s00132-016-3358-2,2016
756,0,0,0,0,2,0,0,10.1007/s00261-016-0942-1,2016
757,0,0,0,0,0,0,0,10.1007/s00268-016-3524-z,2016
758,0,0,0,0,0,0,0,10.1007/s00268-016-3693-9,2016
759,0,0,0,0,0,0,0,10.1007/s00292-016-0152-1,2016
760,0,0,0,0,0,0,0,10.1007/s00292-016-0165-9,2016
761,0,0,0,0,0,0,0,10.1007/s00292-016-0179-3,2016
762,0,0,0,0,0,0,0,10.1007/s00292-016-0189-1,2016
763,0,0,0,0,0,0,0,10.1007/s00292-016-0213-5,2016
764,0,0,0,0,0,0,0,10.1007/s00292-016-0217-1,2016
765,0,0,0,0,0,0,0,10.1007/s00347-015-0214-4,2016
766,0,0,0,0,0,0,0,10.1007/s00347-016-0263-3,2016
767,0,0,0,0,0,0,0,10.1007/s00347-016-0267-z,2016
768,0,0,0,0,0,0,0,10.1007/s00347-016-0328-3,2016
769,0,0,0,0,1,0,0,10.1007/s00347-016-0349-y,2016
770,0,0,0,0,0,0,0,10.1007/s00347-016-0368-8,2016
771,0,0,0,0,0,0,0,10.1007/s00347-016-0400-z,2016
772,0,0,0,0,0,0,0,10.1007/s00393-015-0029-3,2016
773,0,0,0,0,0,0,0,10.1007/s00393-015-0031-9,2016
774,0,0,0,0,0,0,0,10.1007/s00393-015-0034-6,2016
775,0,0,0,0,0,0,0,10.1007/s00393-016-0043-0,2016
776,0,0,0,0,0,0,0,10.1007/s00393-016-0059-5,2016
777,0,0,0,0,0,0,0,10.1007/s00393-016-0085-3,2016
778,0,0,1,0,0,0,0,10.1007/s00393-016-0088-0,2016
779,0,0,0,0,0,0,0,10.1007/s00393-016-0094-2,2016
780,0,0,0,0,0,0,0,10.1007/s00393-016-0103-5,2016
781,0,1,0,0,0,0,0,10.1007/s00393-016-0105-3,2016
782,0,0,0,0,0,0,0,10.1007/s00393-016-0117-z,2016
783,0,0,0,0,0,0,0,10.1007/s00393-016-0124-0,2016
784,0,0,0,0,0,0,0,10.1007/s00393-016-0126-y,2016
785,0,0,0,0,0,0,0,10.1007/s00393-016-0127-x,2016
786,0,0,0,0,0,0,0,10.1007/s00393-016-0137-8,2016
787,0,0,0,0,0,0,0,10.1007/s00393-016-0140-0,2016
788,0,0,0,0,0,0,0,10.1007/s00393-016-0156-5,2016
789,0,0,0,0,0,0,0,10.1007/s00393-016-0174-3,2016
790,0,0,0,0,0,0,0,10.1007/s00393-016-0179-y,2016
791,0,0,0,0,0,0,0,10.1007/s00393-016-0190-3,2016
792,0,0,0,0,0,0,0,10.1007/s00393-016-0196-x,2016
793,0,0,0,0,0,0,0,10.1007/s00393-016-0204-1,2016
794,0,0,0,0,0,0,0,10.1007/s00393-016-0232-x,2016
795,0,0,0,0,0,0,0,10.1007/s00393-016-0238-4,2016
796,0,0,0,0,0,0,0,10.1007/s00404-016-4228-1,2016
797,0,0,0,0,0,0,0,10.1007/s00482-015-0083-4,2016
798,0,0,0,0,0,0,0,10.1007/s00482-015-0085-2,2016
799,0,0,0,0,0,0,0,10.1007/s00482-015-0086-1,2016
800,0,0,0,0,0,0,0,10.1007/s00482-015-0087-0,2016
801,0,0,0,0,0,0,0,10.1007/s00482-015-0092-3,2016
802,0,0,0,0,0,0,0,10.1007/s00482-016-0119-4,2016
803,0,0,0,0,0,0,0,10.1007/s00482-016-0138-1,2016
804,0,0,0,0,0,0,0,10.1007/s00482-016-0154-1,2016
805,0,0,0,0,0,0,0,10.1007/s00482-016-0166-x,2016
806,0,0,0,0,0,0,0,10.1007/s00482-016-0167-9,2016
807,2,0,0,0,1,0,0,10.1007/s00702-016-1561-2,2016
808,0,0,0,0,0,0,0,10.1007/s10555-016-9635-z,2016
809,0,0,0,0,0,0,0,10.1007/s10557-016-6658-1,2016
810,0,0,0,0,0,0,0,10.1007/s10689-016-9899-z,2016
811,0,0,0,0,0,0,0,10.1007/s11102-015-0702-1,2016
812,0,0,0,0,0,0,0,10.1007/s11121-015-0623-2,2016
813,0,0,0,0,0,0,0,10.1007/s11154-016-9366-z,2016
814,0,0,0,0,0,0,0,10.1007/s11154-016-9381-0,2016
815,0,0,0,0,0,0,0,10.1007/s11239-016-1357-0,2016
816,0,0,0,0,3,0,0,10.1007/s11307-016-0945-x,2016
817,0,0,0,0,1,0,0,10.1007/s11307-016-1018-x,2016
818,2,0,0,0,0,0,0,10.1007/s11523-016-0440-y,2016
