article,is_open_data,open_data_category,is_open_code,open_data_statements,open_code_statements,year
10.3389+fimmu.2019.02200.txt,FALSE,,TRUE,,available online at: http://broadinstitute. github.io/picard/ (accessed july 18 2016).;     available online at: https://github.com/ alimanfoo/pysamstats (accessed july 18 2016).,Open_Code_missing
10.3389+fnagi.2019.00194.txt,FALSE,,TRUE,,a pytorch implementation of the lrp algorithm has been developed for the current work and is available on github4 .;     the code is available at https://github.com/ moboehle/pytorch-lrp.,Open_Code_missing
10.3389+fneur.2019.00437.txt,FALSE,,TRUE,,the matlab code of our project is publicly available on github (https://github.com/lschlemm/higherorder-effects-of-prehospital-triage).,Open_Code_missing
10.3389+fnhum.2018.00239.txt,FALSE,,TRUE,,one limitation of tmsmap is that currently it has been tested with only three available tms navigation systems: two commercial ones: nexstim localite and one open-source— invesalius neuronavigation (https://github.com/invesalius/ invesalius3/tree/master/navigation/mtc_files).,Open_Code_missing
10.3389+fninf.2015.00019.txt,FALSE,,TRUE,,its source code and documentation2 are freely available.  architecture.,Open_Code_missing
10.3389+fninf.2017.00044.txt,FALSE,,TRUE,,samuroi software source code and installation instructions are publicly available on github and documentation is available online.;     samuroi source code is publicly available on github1 and licensed under the mit license.;     the source code of samuroi is publicly available on github4 (see readme.md for installation instructions).;     this data object can be accessed and manipulated from within this gui or directly using python commands in the interactive shell or with stand-alone python scripts.,Open_Code_missing
10.3389+fnins.2019.00097.txt,FALSE,,TRUE,,available online at: https://github.com/pmneila/pymaxflow (accessed january 9 2019).;     visceral-project available online at: https://github.com/ visceral-project/evaluatesegmentation (accessed july 14 2018).,Open_Code_missing
10.3389+fonc.2019.00697.txt,FALSE,,TRUE,,available online at: https://christophm.github.io/ interpretable-ml-book/ 39.,Open_Code_missing
10.3389+fphys.2019.00288.txt,FALSE,,TRUE,,the source code is available under the apache license 2.0 at https://gitlab.com/modularabm/ angioabm/tree/vegfr1.,Open_Code_missing
10.3390+genes10070548.txt,FALSE,,TRUE,,diachromatic source code and complete documentation are available at the diachromatic github page (https: //github.com/thejacksonlaboratory/diachromatic).,Open_Code_missing
10.4049+jimmunol.1502513.txt,FALSE,,TRUE,,expansion of the curated map with selected database knowledge the signaling map was transformed into a graph modeling language (gml) (34) representation by an algorithm implemented in the programming language python (v2.7) (35) (available from https://github.com/marteber/ mirnexpander).,Open_Code_missing
10.7554+eLife.07727.txt,FALSE,,TRUE,,the local vessel diameters were calculated using maximum inscribed circles at multiple positions along each vessel segment and this information was used to construct a 3d model of the plexus (bernabeu et al. 2014) code available at https://github.com/ucl/bernabeuinterface2014).,Open_Code_missing
10.7554+eLife.14912.txt,FALSE,,TRUE,,additional information matlab source code files for the calculation of fft welch’s spectrogram and the wavelet transformation are available on our homepage (https://glovelilab.wordpress.com).,Open_Code_missing
10.7554+eLife.32816.txt,FALSE,,TRUE,,source data and code data and matlab code used for statistical analyses and producing results in the main figures is available as source data and source code (source code one file) with this article.;     matlab scripts including helper functions to produce figures 3–6 based on available source data.,Open_Code_missing
10.7554+eLife.40548.txt,FALSE,,TRUE,,python scripts (available at https://github.com/aplested/cystance; copy archived at https://github.com/elifesciences-publications/cystance) were written as a glue for molecular manipulations in pymol and ccp4 (rrid:scr_007255) functions to measure geometry and exposure of the cysteine (areaimol ncont (winn et al. 2011)).,Open_Code_missing
10.7554+eLife.43243.txt,FALSE,,TRUE,,code has been made available via github: (gimber 2019; copy archived at https://github.com/elifesciences-publications/lineprofileanalysisworkflow).;     code has been made available via github (https://github.com/ngimber/lineprofileanalysisworkflow/releases/tag/1.0.0; copy archived at https://github.com/elifesciences-publications/lineprofileanalysisworkflow).,Open_Code_missing
10.7554+eLife.48178.txt,FALSE,,TRUE,,to control the pressure system through the arduino board we developed a graphical user interface in matlab (figure 2b further instructions are provided in appendix 2 matlab code available ).;     the matlab code for the pressure system can be downloaded from our github repository: https://github.com/neurocharite/multipatch.,Open_Code_missing
