approp,bar,pie,hist,bardot,box,dot,violin,flowyes,flowno,paper_id
0,0,0,0,0,0,0,0,0,0,10.1016/j.diagmicrobio.2015.06.006
0,0,0,0,0,0,0,0,0,0,10.1007/s00347-014-3225-7
0,1,0,0,0,0,0,0,0,0,10.1093/ndt/gfv077
1,0,0,0,0,0,0,0,0,0,10.1161/STROKEAHA.114.007292
0,3,0,0,0,0,1,0,0,0,10.1002/eji.201445346
0,3,0,0,0,1,0,0,0,0,10.1097/MIB.0000000000000646
0,1,0,0,0,0,0,0,0,0,10.1016/j.ijpharm.2015.03.016
0,0,0,1,0,0,0,0,0,0,10.1016/S2213-2600%2815%2900426-9
0,0,0,0,0,0,0,0,0,0,10.1007/s00330-015-3660-0
1,0,0,0,0,0,0,0,0,0,10.1111/jce.12605
1,0,0,0,0,0,0,0,1,0,10.1111/ctr.12631
0,0,0,0,0,0,0,0,0,0,10.2105/AJPH.2015.302571
1,6,1,0,0,0,0,0,0,0,10.1016/j.neuron.2015.06.023
0,0,0,0,0,0,0,0,0,1,10.1155/2015/134708
3,0,0,0,0,0,8,0,0,0,10.1172/JCI80919
0,0,0,0,0,4,0,0,0,0,10.1371/journal.pone.0123636
0,0,0,0,0,0,0,0,0,0,10.1021/ja5114084
0,4,0,0,0,0,1,0,0,0,10.1038/jid.2015.287
0,0,0,0,0,0,0,0,0,0,10.3389/fncel.2015.00355
0,0,0,0,0,0,0,0,0,1,10.4137/CIN.S20910
1,0,0,0,0,0,3,0,0,0,10.1177/1352458515593821
0,1,0,0,0,1,0,0,0,0,10.3389/fnbeh.2015.00082
0,0,0,0,0,0,0,0,0,0,10.1186/s12883-015-0371-8
1,0,0,0,0,0,0,0,0,0,10.1371/journal.pgen.1005076
0,0,0,0,0,0,0,0,0,0,10.1007/s00115-014-4227-z
0,2,0,0,0,0,3,0,0,0,10.1002/art.39559
0,0,0,0,0,0,0,0,0,0,10.1097/MEG.0000000000000428
0,0,0,0,0,0,0,0,1,0,10.1038/jid.2015.206
0,0,0,0,0,0,0,0,0,0,10.1007/s00251-014-0815-0
1,1,0,0,0,0,0,0,0,0,10.1038/ncomms9940
0,0,0,0,0,0,0,0,0,0,10.1111/ectj.12039
0,1,0,0,0,0,0,0,0,0,10.1192/bjp.bp.114.159269
0,0,0,0,0,0,0,0,0,0,10.1002/wps.20231
0,0,0,0,0,2,0,0,0,0,10.1212/WNL.0000000000001852
0,0,0,0,0,1,0,0,0,0,10.1016/j.mri.2015.02.006
1,1,0,0,0,0,0,0,1,0,10.1111/eci.12559
0,0,0,0,0,0,0,0,0,0,10.1007/s00106-015-0074-x
0,0,0,0,0,0,0,0,0,0,10.1002/ejhf.232
0,0,0,0,0,0,0,0,0,0,10.1097/SLA.0000000000000798
0,1,0,0,0,0,0,0,0,0,10.1016/j.pscychresns.2015.07.016
0,0,0,0,0,0,0,0,0,0,10.1016/j.bbadis.2015.05.007
0,0,0,0,0,0,0,0,1,0,10.1016/j.jdent.2015.07.017
0,0,0,0,0,0,0,0,0,0,10.1186/s13014-015-0510-9
0,0,0,0,0,0,0,0,0,0,10.1007/978-3-319-17121-0_98
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1563788
0,0,0,0,0,0,0,0,0,0,10.1097/RLI.0000000000000178
0,0,0,0,0,0,0,0,0,0,10.1093/ndt/gfv342
0,2,0,0,0,0,0,0,1,0,10.1002/nau.22934
0,2,0,0,0,0,0,0,0,0,10.1073/pnas.1412881112
0,0,0,0,0,0,0,0,0,0,10.1212/WNL.0000000000002025
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0128743
0,0,0,0,0,1,0,0,0,0,10.1186/s13104-015-1431-2
0,0,0,0,0,1,0,0,0,0,10.1007/s00702-015-1459-4
1,0,0,0,0,0,0,0,2,0,10.1007/s00392-015-0893-5
0,4,0,0,0,0,2,0,0,0,10.1152/ajpregu.00388.2015
0,0,0,0,0,0,0,0,0,0,10.2214/AJR.14.13185
0,0,0,0,0,0,1,0,0,0,10.1080/15287394.2015.1006711
0,0,0,0,0,1,0,0,0,0,10.1007/s00330-015-3749-5
0,4,0,0,0,1,0,0,0,0,10.1111/all.12531
0,0,0,0,0,0,0,0,0,0,10.1007/s00115-015-4322-9
1,0,0,0,0,0,0,0,0,0,10.1093/europace/euv358
0,0,0,0,0,0,0,0,0,0,10.4103/1673-5374.165306
0,0,0,0,0,0,0,0,0,0,10.1517/14740338.2015.989831
0,0,0,0,0,0,0,0,0,0,10.15252/embj.201591884
0,2,0,0,0,0,0,0,0,0,10.1007/s00702-014-1311-2
0,0,0,0,0,0,0,0,0,2,10.1055/s-0041-107321
0,0,0,0,0,0,0,0,0,0,10.1167/iovs.14-16050
0,0,0,0,0,0,0,0,0,0,10.1097/MD.0000000000002196
0,0,0,0,0,0,0,0,0,0,10.1007/s00405-015-3568-y
0,0,0,0,0,1,0,0,0,0,10.1007/s00701-015-2448-y
0,0,0,0,0,0,0,0,0,0,10.1097/j.pain.0000000000000354
0,0,0,0,0,0,0,0,0,1,10.1159/000438470
0,6,0,1,0,0,0,0,0,0,10.1111/jcmm.12574
0,0,0,0,0,0,0,0,0,0,10.1111/ane.12414
0,0,0,0,0,0,0,0,1,0,10.1182/blood-2015-01-617993
0,0,0,0,0,0,0,0,0,0,10.1159/000437361
0,0,0,0,0,1,0,0,0,0,10.1016/j.scog.2015.03.005
0,0,0,0,0,1,0,0,0,0,10.1186/s40634-014-0017-6
0,0,0,0,0,0,0,0,0,0,10.1001/jamaoncol.2015.0735
0,0,0,0,0,0,0,0,0,1,10.1007/s00430-014-0385-7
0,3,0,0,0,0,0,0,0,0,10.1186/s12870-015-0615-1
0,0,0,0,0,0,0,0,0,0,10.1007/s00520-015-2716-7
0,0,0,0,0,0,0,0,0,0,10.1007/978-3-319-13957-9
0,0,0,0,0,0,0,0,0,0,10.1016/j.jcf.2015.01.001
1,0,0,0,0,0,0,0,0,1,10.1021/acs.jproteome.5b00780
0,0,0,0,0,0,0,0,1,0,10.3205/iprs000076
0,3,0,0,0,0,0,0,0,0,10.1371/journal.pone.0132058
0,0,0,0,0,0,0,0,0,0,10.1111/nep.12556
0,0,0,0,0,0,0,0,0,0,10.1007/s10916-015-0205-7
0,0,0,0,0,0,0,0,0,0,10.1097/MPA.0000000000000365
2,0,0,0,0,0,0,0,0,0,10.1055/s-0033-1358098
0,0,0,0,0,0,0,0,0,0,10.1016/j.clineuro.2014.12.021
0,0,0,0,0,0,0,0,0,0,10.1098/rstb.2014.0204
0,0,0,0,0,0,0,0,0,1,10.1016/j.jdent.2015.03.009
0,0,0,0,0,0,0,0,0,0,10.1055/s-0034-1383418
0,0,0,0,0,0,0,0,1,0,10.3109/10428194.2014.961011
0,0,0,0,0,1,0,0,0,0,10.1089/brain.2014.0334
0,0,0,0,0,0,0,0,0,0,10.1007/s00103-015-2141-6
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0128271
0,0,0,0,0,0,0,0,0,1,10.1007/s00401-015-1384-5
0,0,0,0,0,0,0,0,0,0,10.1097/TP.0000000000000914
0,0,0,0,0,0,0,0,1,0,10.1016/j.jaad.2015.07.002
0,0,0,0,0,0,0,0,0,0,10.1016/j.epsc.2015.02.002
0,0,0,0,0,0,0,0,0,0,10.1007/s11136-014-0812-7
0,0,0,0,0,0,0,0,0,0,10.1016/S0140-6736(15)01035-1
0,0,0,0,0,0,0,0,0,0,10.3389/fsurg.2015.00015
0,0,0,0,0,0,0,0,0,0,10.1016/j.ygyno.2015.07.010
0,0,0,0,0,0,0,0,0,0,10.1007/s00393-014-1446-4
0,0,0,0,0,0,0,0,0,0,10.1186/s12888-015-0387-z
0,0,0,0,0,0,0,0,0,0,10.1007/s00066-015-0817-3
0,0,0,0,0,0,0,0,0,0,10.1016/j.clinph.2015.11.042
0,0,0,0,0,0,0,0,0,0,10.1186/s12859-015-0730-x
0,0,0,0,0,0,0,0,0,0,10.3389/fmicb.2015.00417
0,1,0,0,0,0,1,0,0,0,10.1167/15.3.15
0,0,0,0,0,0,0,0,0,0,10.1007/s00347-014-3207-9
0,0,0,0,0,0,0,0,0,0,10.3109/02656736.2015.1007537
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0126775
0,0,0,0,0,0,0,0,0,0,10.1016/j.amjcard.2015.07.017
0,0,0,0,0,0,0,0,1,1,10.1007/s10096-015-2536-1
0,0,0,0,0,0,0,0,0,0,10.1038/bmt.2015.202
0,0,0,0,0,0,0,0,0,0,10.2147/DDDT.S50348
0,1,0,0,0,0,0,0,0,0,10.1111/apha.12457
0,0,0,0,0,0,0,0,0,0,10.1186/s12884-015-0435-1
0,0,0,0,0,0,0,0,0,0,10.1007/s10554-015-0629-7
0,0,0,0,0,0,0,0,0,0,10.1007/s00761-015-2931-3
1,0,1,0,0,4,0,0,0,0,10.1038/ng.3413
0,2,0,0,0,0,0,0,0,0,10.1073/pnas.1418736112
1,0,0,0,0,0,0,0,0,0,10.1038/bjc.2015.397
0,0,0,0,0,0,0,0,0,0,10.1038/nrd4727
0,0,0,0,0,2,0,0,0,0,10.1186/s13550-015-0130-2
0,1,0,0,0,0,0,0,0,0,10.1016/j.biopsych.2015.08.032
1,0,0,1,0,0,0,0,0,0,10.1158/1078-0432.CCR-15-2042
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0123879
0,0,0,0,0,0,0,0,0,0,10.1007/s00277-015-2370-7
0,0,0,1,0,0,0,0,0,0,10.3389/fnana.2015.00160
0,4,0,0,0,2,0,0,0,0,10.1038/mp.2015.42
0,0,0,0,0,2,0,0,0,0,10.1186/s12880-015-0099-3
0,0,0,0,0,0,0,0,0,0,10.1249/MSS.0000000000000645
0,0,0,0,0,0,0,0,0,0,10.1097/RLI.0000000000000198
0,0,0,0,0,0,0,0,1,0,10.1016/S2213-2600(15)00428-2
0,0,0,0,0,0,0,0,0,0,10.1097/BOR.0000000000000186
0,0,0,2,0,0,0,0,0,0,10.1007/s00384-015-2130-0
0,0,0,0,0,0,0,0,1,0,10.1200/JCO.2014.55.1481
1,0,0,0,0,0,0,0,0,0,10.1016/j.ajog.2015.02.022
0,0,0,0,0,0,0,0,0,1,10.1111/aas.12601
0,0,2,0,0,0,0,0,0,0,10.1016/bs.apha.2015.03.004
0,0,0,0,0,0,0,0,0,1,10.1136/bmjopen-2015-009091
0,3,0,0,0,0,0,0,0,0,10.1039/c4mt00273c
1,0,1,0,0,0,0,0,0,1,10.1055/s-0041-108253
0,1,0,0,0,1,0,0,0,0,10.1111/exd.12629
1,0,0,0,0,0,0,0,1,0,10.1016/j.jdent.2015.07.001
0,5,0,1,0,0,1,0,0,0,10.1093/glycob/cwv046
0,1,0,0,0,0,0,0,0,0,10.1001/jamaoncol.2015.0830
0,0,0,0,0,0,0,0,0,0,10.2147/NDT.S83350
0,0,0,0,0,0,0,0,0,0,10.1038/jp.2015.127
0,0,0,0,0,0,0,0,0,0,10.1055/s-0041-101298
0,0,0,0,0,0,0,0,0,0,10.1111/ajt.13086
0,0,0,0,0,0,0,0,0,0,10.1007/s00421-015-3241-6
0,0,0,0,0,0,0,0,0,0,10.1016/j.abb.2015.12.012
0,0,0,0,0,0,0,0,0,0,10.1007/978-1-4939-3037-1_16
0,0,0,0,0,0,1,0,0,0,10.1212/WNL.0000000000001422
2,0,0,0,0,0,0,0,1,0,10.1111/bjd.13342
0,0,0,0,0,0,0,0,0,0,10.1016/j.ijcard.2015.05.110
0,0,0,0,0,0,0,0,0,1,10.3762/bjoc.11.80
0,0,0,0,0,0,0,0,0,0,10.1161/STROKEAHA.115.009797
0,0,0,1,0,0,0,0,0,0,10.1136/annrheumdis-2015-207271
0,0,0,0,0,0,0,0,0,0,pdf
0,0,0,0,0,0,0,0,0,0,10.1016/j.neuroimage.2014.10.007
0,2,0,0,0,0,0,0,0,0,10.1080/15384101.2015.1046647
3,0,2,0,0,2,0,0,0,0,10.1055/s-0041-100608
1,0,0,0,0,0,0,0,0,0,10.1038/ng.3176
0,0,0,0,0,0,0,0,0,0,10.1016/j.ymgme.2015.07.003
0,2,0,0,0,0,0,0,0,0,10.1517/14656566.2015.1020789
0,0,0,0,0,0,0,0,0,0,10.1016/j.jval.2015.09.2664
0,0,0,0,0,0,0,0,0,0,10.1007/s00132-015-3123-y
0,0,0,0,0,0,0,0,0,2,10.1186/2001-1326-3-7
1,5,0,0,0,0,0,0,0,0,10.1242/jeb.129486
0,0,0,0,0,0,1,0,0,0,10.1371/journal.pone.0139040
0,0,0,0,0,0,0,0,0,0,10.1097/01.hjh.0000467413.32526.6f
0,0,0,0,0,0,0,0,0,0,10.1002/jclp.22225
0,0,0,0,0,0,0,0,0,0,10.3402/ejpt.v6.28541
0,0,0,0,0,0,0,0,0,0,10.1111/jdv.13455
0,0,0,0,0,0,0,0,0,0,10.1186/s13071-015-0690-z
0,0,0,0,0,1,0,0,0,0,10.1158/0008-5472.CAN-15-2298
0,0,0,0,0,0,0,0,0,2,10.1093/database/bav104
0,0,0,0,0,0,0,0,0,0,10.1097/01.hjh.0000467560.57595.1c
0,0,0,0,0,0,0,0,0,0,10.1016/j.eurpsy.2015.04.004
0,1,0,1,0,1,0,0,0,0,10.1371/journal.pone.0129473
1,0,0,0,0,0,0,0,0,1,10.1007/s10049-015-0007-y
0,0,0,0,0,0,0,0,0,0,10.1016/j.clinbiomech.2015.02.006
1,0,0,0,0,1,0,0,0,0,10.3233/JAD-150342
4,0,0,0,0,0,1,0,1,0,10.1002/ana.24554
0,0,0,0,0,0,0,0,0,0,10.1002/jmri.25125
0,5,0,0,0,0,3,0,0,0,10.4049/jimmunol.1401964
0,0,0,0,0,0,0,0,1,0,10.1111/cdoe.12177
2,0,0,0,0,0,0,0,0,0,10.1586/1744666X.2016.1109449
0,0,0,0,0,0,0,0,0,0,10.3899/jrheum.141248
0,0,0,0,0,0,0,0,1,0,10.1016/j.eururo.2015.04.017
0,0,0,0,0,0,0,0,0,0,10.1097/IGC.0000000000000387
0,0,0,0,0,0,0,0,0,0,10.1016/j.ejphar.2015.07.016
0,0,0,0,0,0,0,0,0,0,10.1016/j.jad.2015.04.025
0,0,0,0,0,0,0,0,0,0,10.1007/s00109-015-1372-1
0,2,0,0,0,0,0,0,0,0,10.1007/s10856-015-5467-6
0,0,0,0,0,0,1,0,0,0,10.1038/leu.2015.212
0,0,0,0,0,2,0,0,0,0,10.1111/adb.12221
0,0,0,0,0,0,1,0,0,0,10.3389/fphar.2015.00184
0,0,0,0,0,0,0,0,0,0,10.1016/j.oraloncology.2015.10.020
0,0,0,0,0,0,0,0,0,0,10.1002/nbm.3224
0,1,0,0,0,0,0,0,0,0,10.1242/bio.012096
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0140353
0,0,0,0,0,0,0,0,0,0,10.1177/0272989X15594382
0,0,0,0,0,0,0,0,1,0,10.1177/0300060514561135
0,0,0,0,0,0,1,0,1,0,10.1002/pd.4554
0,0,0,0,0,0,0,0,1,0,10.2147/COPD.S81439
0,4,0,0,0,1,0,0,0,0,10.1007/s00262-015-1733-1
0,0,0,0,0,0,0,0,0,2,10.1055/s-0034-1392809
0,0,0,0,0,0,0,0,0,0,10.1016/j.jaci.2015.01.047
0,1,0,0,0,0,0,0,0,0,10.1089/cyber.2015.0140
1,0,1,0,0,0,0,0,0,0,10.3205/iprs000078
0,0,0,0,0,0,0,0,0,0,10.2106/JBJS.N.00798
0,0,0,0,0,0,0,0,0,0,10.1007/s00113-015-0080-1
1,0,0,0,0,0,0,0,0,0,10.1161/STROKEAHA.115.009341
0,0,0,0,0,0,0,0,0,0,10.3109/15622975.2015.1083612
0,0,0,0,0,0,0,0,0,0,10.1007/s00464-015-4209-7
0,0,0,0,0,0,0,0,0,0,10.1007/s00393-015-1646-6
0,5,0,0,0,0,3,0,0,0,10.1016/j.cmet.2015.05.002
0,0,0,0,0,0,0,0,0,0,10.1111/acer.12924
0,0,0,0,0,0,0,0,0,0,10.1177/0022034515609270
0,2,0,0,0,0,0,0,0,0,10.1159/000368484
0,0,0,0,0,0,0,0,0,0,10.1007/s00399-015-0381-7
0,0,0,0,0,0,0,0,0,0,10.3413/Nukmed-0704-14-10
0,2,1,0,0,0,0,0,0,0,10.1242/dev.113829
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0140809
0,0,0,0,0,0,0,0,0,0,10.3109/03008207.2015.1005210
0,0,0,0,0,0,0,0,0,0,10.1128/AAC.01404-15
0,1,0,0,0,0,2,0,0,0,10.1007/s00262-015-1729-x
1,0,0,0,0,0,0,0,0,0,10.1016/j.bjps.2015.11.007
0,0,0,0,0,0,0,0,0,0,10.1007/s00194-015-0029-2
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0136156
0,0,0,0,0,0,0,0,0,0,10.1126/scitranslmed.aaa2049
0,1,0,1,0,0,0,0,0,0,10.1152/japplphysiol.00458.2014
2,1,0,0,0,0,0,0,0,0,10.1093/gbe/evv061
0,0,0,0,0,0,0,0,0,0,10.1016/j.jad.2014.12.044
0,0,0,0,0,0,0,0,0,0,10.1002/jcsm.12083
0,0,0,0,0,0,0,0,0,0,10.2217/rme.15.17
1,0,1,0,0,0,0,0,0,0,10.1055/s-0035-1546041
0,2,0,0,0,0,0,0,0,0,10.1016/j.arthro.2015.03.033
0,0,0,0,0,0,0,0,0,0,10.1016/j.ctim.2015.08.001
0,0,0,0,0,0,0,0,0,0,10.1007/s00108-014-3646-z
0,0,0,0,0,0,1,0,0,0,10.1007/s00406-014-0543-3
0,0,0,0,0,0,0,0,0,0,10.1016/j.jval.2015.09.2671
0,0,0,0,0,0,0,0,0,1,10.1007/s00106-015-0058-x
0,0,0,0,0,0,0,0,0,0,10.1111/apa.12914
2,0,0,0,0,0,0,0,1,1,10.1159/000373899
0,0,0,0,0,0,0,0,0,0,10.1186/s12879-015-0912-1
0,0,0,0,0,0,0,0,0,0,10.3389/fsurg.2015.00024
0,0,0,0,0,0,0,0,0,0,10.1186/s13069-014-0018-1
0,0,0,0,0,0,0,0,0,0,10.1007/s00347-014-3204-z
0,0,0,0,0,0,3,0,0,0,10.1371/journal.pone.0137651
0,0,0,0,0,0,0,0,1,0,10.1111/jep.12457
0,1,0,0,0,0,0,0,0,0,10.1111/bcp.12688
0,2,0,0,0,0,0,0,0,0,10.3389/fnhum.2015.00074
0,0,0,0,0,0,0,0,1,0,10.1080/21645515.2015.1105414
0,0,0,0,0,0,0,0,0,0,10.2106/JBJS.N.00871
0,0,0,0,0,0,0,0,1,0,10.1093/ecco-jcc/jjv149
0,0,0,0,0,0,0,0,0,1,10.1186/1745-6215-15-412
0,0,0,0,0,0,0,0,0,0,10.1586/14779072.2015.1102054
1,0,0,0,0,0,0,0,0,0,10.17116/terarkh201587547-52
0,5,0,3,0,0,0,0,0,0,10.1038/ncomms9576
0,0,0,0,0,0,0,0,0,1,10.1007/s00115-015-0034-4
0,0,0,0,0,0,0,0,0,0,10.1186/s40001-015-0175-8
0,0,0,0,0,0,0,0,0,0,10.1016/j.neuroimage.2015.05.056
0,0,0,0,0,0,0,0,1,0,10.1212/NXI.0000000000000117
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1547228
0,0,0,1,0,0,0,0,0,0,10.1016/j.jcv.2015.07.296
0,2,0,0,0,0,0,0,0,0,10.1016/j.jbiomech.2015.01.007
0,0,0,0,0,0,0,0,0,0,10.1097/MD.0000000000000576
0,0,0,0,0,0,0,0,0,0,10.1155/2015/695875
0,3,0,0,0,0,1,0,0,0,10.1371/journal.pone.0120454
0,5,0,0,0,0,0,0,0,0,10.1089/ten.tea.2014.0508
0,0,0,0,0,0,0,0,0,0,10.1136/rmdopen-2014-000022
0,1,0,0,0,0,0,0,0,0,10.3389/fbioe.2014.00084
0,0,0,0,0,0,0,0,1,0,10.1371/journal.pone.0136944
0,3,0,0,0,0,0,0,0,0,10.3389/fnhum.2015.00551
0,0,0,0,0,0,0,0,0,0,10.1021/acs.jnatprod.5b00631
0,0,0,1,0,0,0,0,0,0,10.1212/WNL.0000000000001366
0,0,0,0,0,0,0,0,2,0,10.3205/000224
0,0,0,0,0,0,0,0,0,0,10.1093/eurheartj/ehv215
0,2,0,0,0,0,0,0,0,0,10.1007/s00784-015-1605-2
0,0,0,0,0,0,0,0,0,0,10.1007/s00520-014-2330-0
0,2,0,1,0,0,2,0,0,0,10.3389/fnsyn.2015.00016
0,0,0,0,0,0,0,0,1,0,10.1158/1078-0432.CCR-14-2737
0,0,0,0,0,0,0,0,0,1,10.1111/aor.12634
0,0,0,0,0,0,0,0,0,0,10.1007/s00115-014-4113-8
0,0,0,0,0,0,0,0,0,0,10.1038/ejhg.2014.274
0,0,0,0,0,0,0,0,0,0,10.1055/s-0035-1554991
0,0,0,0,0,0,0,0,1,3,10.1002/ejhf.289
0,2,0,0,0,0,0,0,0,0,10.1038/jid.2015.139
1,0,0,0,0,0,0,0,1,0,10.1159/000370162
0,0,0,0,0,0,0,0,0,0,10.1038/ki.2014.21
0,0,0,0,0,1,0,0,0,0,10.1159/000365520
0,0,0,0,0,0,0,0,0,0,10.1177/0956462415574633
0,0,0,0,0,0,0,0,0,0,10.1007/s00464-015-4318-3
0,0,0,0,0,0,0,0,0,0,10.3233/RNN-150554
0,2,0,1,0,0,0,0,0,1,10.1038/npp.2015.141
0,0,0,0,0,0,0,0,1,0,10.1055/s-0041-100846
0,0,0,0,0,0,0,0,0,0,10.3201/eid2110.150881
0,0,0,0,0,1,0,0,0,0,10.1093/bioinformatics/btv216
0,0,0,0,0,0,0,0,0,2,10.1007/s10049-015-0084-y
0,0,0,0,0,0,0,0,0,1,10.1016/j.joen.2015.08.019
0,0,0,0,0,0,0,0,0,0,10.1007/s00586-015-3917-y
0,0,0,0,0,0,0,0,0,2,10.1016/j.resuscitation.2015.07.030
0,0,0,0,0,0,2,0,0,0,10.1186/s12933-015-0182-7
0,0,0,1,0,0,0,0,0,0,10.1016/j.mri.2015.06.012
0,0,1,0,0,0,0,0,0,0,10.1007/s00112-014-3172-z
0,0,0,0,0,0,0,0,0,0,10.1007/s10557-015-6590-9
0,1,0,0,0,0,0,0,0,0,10.1093/rheumatology/kev258
0,0,0,0,0,0,0,0,0,0,10.1016/j.exger.2015.09.019
0,0,0,0,0,0,0,0,0,0,10.1007/s11377-015-0015-y
1,0,0,0,0,0,0,0,0,0,10.1002/mds.26485
0,0,0,0,0,0,0,0,1,0,10.1002/ccd.25841
0,0,0,0,0,0,0,0,0,0,10.1093/gerona/glv218
0,0,0,0,0,0,2,0,0,0,10.1016/j.jaci.2015.07.001
0,0,0,0,0,0,0,0,0,2,10.1016/j.ijcard.2009.06.061
0,1,0,0,0,0,0,0,0,0,10.1002/hbm.22900
0,0,0,0,0,2,0,0,1,1,10.1016/j.jchf.2015.10.006
0,0,0,0,0,0,0,0,0,0,10.1161/STROKEAHA.115.008681
0,2,0,0,0,0,0,0,0,0,10.1007/s00210-014-1080-3
0,0,0,0,0,0,0,0,0,0,10.1136/annrheumdis-2015-208154
0,0,0,1,0,0,0,0,0,0,10.1111/jdv.13324
0,0,0,0,0,0,1,0,0,0,10.1128/CVI.00397-15
2,0,0,0,0,0,0,0,0,0,10.1136/rmdopen-2015-000134
0,0,0,1,0,1,0,0,0,0,10.1002/anie.201505138
0,0,0,0,0,0,0,0,0,0,10.1016/j.bpj.2015.09.024
0,3,0,0,0,0,0,0,0,1,10.1007/s10522-015-9604-x
0,0,1,0,0,0,4,0,0,0,10.1007/s00262-015-1752-y
0,0,0,0,0,0,0,0,0,0,10.1007/s10049-015-0011-2
2,2,0,0,0,0,0,0,0,0,10.1038/ncomms8367
0,0,0,0,0,0,0,0,0,0,10.1088/0967-3334/36/3/385
0,4,0,0,0,0,0,0,0,0,10.1007/s00412-015-0512-2
0,0,0,1,0,0,0,0,0,0,10.1186/s12865-015-0085-0
0,0,0,0,0,0,0,0,1,0,10.1093/infdis/jiv035
0,0,0,0,0,0,0,0,0,0,10.1016/j.jval.2015.09.2658
0,0,0,0,0,0,0,0,0,0,10.1177/0284185115579932
0,0,0,0,0,0,0,0,1,0,10.1136/openhrt-2014-000182
0,0,1,2,0,0,0,0,0,0,10.1055/s-0034-1383222
0,1,0,0,3,0,2,0,0,0,10.1016/j.celrep.2015.07.051
0,2,0,0,0,0,0,0,0,0,10.1016/j.dcn.2015.08.007
1,0,0,0,0,0,0,0,0,1,10.1002/prca.201400115
0,0,0,0,0,0,0,0,0,0,10.1007/s00112-014-3278-3
0,1,0,0,0,0,0,0,1,0,10.1016/j.amjcard.2015.02.063
1,0,0,0,0,0,0,0,0,0,10.1007/s10554-015-0792-x
0,0,0,0,0,0,0,0,0,0,10.1007/s11377-015-0005-0
0,0,0,0,0,0,0,0,0,0,10.1177/0269881114568040
0,0,0,0,0,0,0,0,0,0,10.1007/s00464-015-4603-1
0,2,0,0,0,0,0,0,0,0,10.1161/STROKEAHA.114.007581
0,0,0,0,0,0,0,0,0,0,10.1002/mdc3.12124
0,0,0,1,0,0,0,0,0,0,10.1016/S0140-6736%2815%2960692-4
0,2,0,0,0,0,0,0,0,0,10.1016/j.bbr.2015.03.016
1,0,0,0,0,1,0,0,0,0,10.1681/ASN.2014010093
2,0,0,0,0,0,0,0,0,0,10.1152/jn.01012.2015
0,0,0,0,0,0,0,0,1,0,10.1111/all.12548
0,0,0,0,0,1,1,0,0,0,10.1002/ajmg.b.32312
0,0,0,0,0,1,0,0,0,0,10.1016/j.jalz.2014.12.009
0,0,0,0,0,0,0,0,0,0,10.1186/s13578-015-0060-8
0,0,0,0,0,0,0,0,0,0,10.1186/1471-2466-15-5
0,3,0,0,1,0,0,0,0,0,10.1371/journal.pone.0138075
0,0,0,0,0,1,0,0,0,0,10.1007/s00264-015-2949-6
0,0,1,0,0,0,0,0,0,0,10.1093/ajcp/aqv011
0,0,0,0,0,0,0,0,0,1,10.1136/annrheumdis-2015-207492
0,0,0,0,0,0,0,0,0,0,10.1007/s10237-015-0689-6
0,0,0,0,0,0,0,0,0,0,10.1002%2Feji.201445064
0,0,0,0,0,0,0,0,0,0,10.1038/laban.746
0,0,0,0,0,0,0,0,0,0,10.1007/s00784-015-1623-0
0,0,0,0,0,0,0,0,0,1,10.1016/j.clineuro.2015.07.002
0,0,0,0,0,0,0,0,1,0,10.1136/annrheumdis-2015-207897
0,1,0,0,0,0,0,0,0,0,10.1007/s00246-015-1304-4
0,2,0,0,0,0,0,0,0,0,10.1111/wrr.12259
0,0,0,0,0,0,1,0,0,0,10.3899/jrheum.150061
1,2,0,0,0,0,0,0,0,0,10.1007/s00264-015-2673-2
0,2,0,0,0,0,1,0,0,0,10.3389/fimmu.2015.00108
0,0,0,0,0,0,0,0,0,0,10.1016/j.psyneuen.2015.08.019
0,0,0,0,0,0,0,0,0,0,10.1007/s10120-014-0403-x
0,0,0,0,0,0,0,0,0,0,10.1016/j.ejphar.2015.04.047
0,2,0,0,0,0,3,0,0,0,10.1136/annrheumdis-2015-207776
0,0,0,0,0,0,0,0,0,0,10.1136/rmdopen-2015-000074
0,0,0,0,0,0,0,0,0,1,10.1007/s00105-015-3685-y
0,1,0,0,0,0,0,0,0,0,10.1111/adb.12240
0,0,0,0,0,0,0,0,0,0,10.1093/schbul/sbv142
0,0,0,0,0,0,0,0,0,0,10.1007/s00464-015-4456-7
0,0,0,0,0,0,0,0,0,0,10.2147/BTT.S53361
0,1,0,0,0,0,0,0,0,0,10.1152/japplphysiol.00374.2015
0,6,0,0,0,0,0,0,0,0,10.1371/journal.pone.0123385
0,0,0,0,0,0,0,0,0,0,10.1111/ecc.12278
0,0,0,0,0,0,0,0,0,1,10.1055/s-0035-1549994
0,0,0,0,0,1,0,0,0,0,10.1007/s00264-015-2787-6
