doi,orcids
10.1007/s10508-023-02726-z,http://orcid.org/0000-0002-5372-7903
10.1007/s10544-023-00676-w,http://orcid.org/0000-0001-6874-1583; http://orcid.org/0000-0002-8981-7935; http://orcid.org/0000-0002-9125-7260
10.1007/s10548-023-00945-0,http://orcid.org/0000-0001-6917-7486; http://orcid.org/0000-0001-9972-0718; http://orcid.org/0000-0002-1790-3586; http://orcid.org/0000-0003-1657-2735; http://orcid.org/0000-0003-2434-2825; http://orcid.org/0000-0003-4801-4535; http://orcid.org/0000-0002-4886-6191; http://orcid.org/0000-0001-5425-4709
10.1007/s10549-022-06827-6,
10.1007/s10549-023-06999-9,http://orcid.org/0000-0002-3292-5994
10.1007/s10571-023-01351-7,http://orcid.org/0000-0002-2656-8046
10.1007/s10571-023-01405-w,
10.1007/s10578-023-01506-z,
10.1007/s10584-023-03543-y,http://orcid.org/0000-0002-4253-7063; http://orcid.org/0000-0001-8555-6849; http://orcid.org/0000-0002-9265-3935
10.1007/s10637-023-01383-2,
10.1007/s10637-023-01402-2,http://orcid.org/0000-0001-8024-1944; http://orcid.org/0000-0001-7305-346X
10.1007/s10653-023-01550-7,http://orcid.org/0000-0002-2217-4592
10.1007/s10654-023-00973-x,
10.1007/s10654-023-00990-w,https://orcid.org/0000-0001-6266-8987; http://orcid.org/0000-0002-5446-7170; https://orcid.org/0000-0001-5995-2995; http://orcid.org/0000-0002-1778-8768; https://orcid.org/0000-0002-3670-0602; https://orcid.org/0000-0001-6039-6957; https://orcid.org/0000-0003-2083-7687; https://orcid.org/0000-0002-1052-2692; https://orcid.org/0000-0001-5784-7964; https://orcid.org/0000-0001-6717-605X; https://orcid.org/0000-0003-2374-5550; https://orcid.org/0000-0003-2291-8245; https://orcid.org/0000-0002-7017-3738; https://orcid.org/0000-0002-2166-3394; https://orcid.org/0000-0002-1808-5917; https://orcid.org/0000-0002-2451-1943; https://orcid.org/0000-0002-4463-8263; https://orcid.org/0000-0003-1443-2720; https://orcid.org/0000-0001-8454-8716; https://orcid.org/0000-0002-1278-9438; https://orcid.org/0000-0002-6632-8506; https://orcid.org/0000-0001-8425-8356; https://orcid.org/0000-0002-7650-8527; https://orcid.org/0000-0001-5058-1059; https://orcid.org/0000-0003-1880-5555
10.1007/s10741-023-10316-3,http://orcid.org/0000-0001-9136-5037; http://orcid.org/0000-0002-9218-9634; http://orcid.org/0000-0003-0257-633X; http://orcid.org/0000-0003-0171-0218; http://orcid.org/0000-0002-3020-7526
10.1007/s10787-023-01174-4,http://orcid.org/0000-0003-3294-4340
10.1007/s10875-023-01450-6,http://orcid.org/0000-0002-6217-1556; http://orcid.org/0000-0001-9644-2003
10.1007/s10875-023-01468-w,http://orcid.org/0000-0002-2217-7566; http://orcid.org/0000-0002-6054-4750; http://orcid.org/0000-0002-3605-0136; http://orcid.org/0000-0002-4159-4189; http://orcid.org/0000-0002-3497-4730; http://orcid.org/0000-0001-7923-0519; http://orcid.org/0000-0002-8554-9638; http://orcid.org/0000-0002-8181-0093
10.1007/s10875-023-01470-2,http://orcid.org/0000-0003-1136-2616
10.1007/s10875-023-01472-0,http://orcid.org/0000-0003-0792-9229; http://orcid.org/0000-0002-8892-1255
10.1007/s10875-023-01570-z,http://orcid.org/0000-0002-1368-104X
10.1007/s10877-022-00967-2,
10.1007/s10877-023-01101-6,
10.1007/s10880-023-09937-5,http://orcid.org/0000-0001-8000-1000
10.1007/s10903-023-01480-7,http://orcid.org/0000-0002-5640-6857
10.1007/s10916-023-01977-6,
10.1007/s10916-023-02012-4,
10.1007/s10943-023-01929-x,http://orcid.org/0000-0003-0245-2046
10.1007/s11019-023-10169-5,http://orcid.org/0000-0001-8000-8974; http://orcid.org/0000-0002-0148-6431; http://orcid.org/0000-0002-2098-3054; http://orcid.org/0000-0003-1681-7472; http://orcid.org/0000-0002-8532-3284; http://orcid.org/0000-0003-0434-8218
10.1007/s11033-023-08685-x,http://orcid.org/0000-0002-7802-2117; http://orcid.org/0000-0003-0546-5280; http://orcid.org/0000-0003-3866-6847; http://orcid.org/0000-0002-1966-1306; http://orcid.org/0000-0002-3042-2832; http://orcid.org/0000-0002-8214-3990; http://orcid.org/0000-0002-7311-4071; http://orcid.org/0000-0002-3098-9564; http://orcid.org/0000-0002-9603-4293; http://orcid.org/0000-0001-7589-3307; http://orcid.org/0000-0003-3468-5880
10.1007/s11060-022-04203-4,http://orcid.org/0000-0001-5818-5392; http://orcid.org/0000-0001-9651-1144; http://orcid.org/0000-0002-6025-7479; http://orcid.org/0000-0002-5710-6557; http://orcid.org/0000-0002-3542-8782; http://orcid.org/0000-0003-3132-7543
10.1007/s11060-023-04319-1,
10.1007/s11060-023-04403-6,http://orcid.org/0000-0001-6915-3206; http://orcid.org/0000-0003-3894-5053; http://orcid.org/0000-0002-7209-3694; http://orcid.org/0000-0002-8853-2145; http://orcid.org/0000-0002-2859-4395; http://orcid.org/0000-0001-8254-8616
10.1007/s11065-023-09615-1,http://orcid.org/0000-0001-9102-1373; http://orcid.org/0000-0001-5794-5716; http://orcid.org/0000-0002-0307-1862
10.1007/s11102-023-01345-0,http://orcid.org/0000-0001-6783-3398; http://orcid.org/0000-0002-6569-8142; http://orcid.org/0000-0002-1308-5598; http://orcid.org/0000-0002-5453-0248; http://orcid.org/0000-0001-5817-3594; http://orcid.org/0000-0001-5096-5722; http://orcid.org/0000-0002-1818-0762; http://orcid.org/0000-0002-9250-3558; http://orcid.org/0000-0002-9817-9875; http://orcid.org/0000-0002-1059-0126; http://orcid.org/0000-0002-2355-3447; http://orcid.org/0000-0002-9052-8161
10.1007/s11102-023-01360-1,http://orcid.org/0000-0002-2355-3447
10.1007/s11102-023-01361-0,
10.1007/s11136-022-03324-7,http://orcid.org/0000-0002-8298-5557; http://orcid.org/0000-0002-9693-6676; http://orcid.org/0000-0001-6057-5920; http://orcid.org/0000-0002-8130-6524; http://orcid.org/0000-0002-7842-8256; http://orcid.org/0000-0001-7587-7550
10.1007/s11136-023-03402-4,http://orcid.org/0000-0001-9073-817X
10.1007/s11136-023-03403-3,http://orcid.org/0000-0003-1098-9775; http://orcid.org/0000-0002-1104-3191; http://orcid.org/0000-0002-4611-9301; http://orcid.org/0000-0001-6462-2579; http://orcid.org/0000-0002-5844-7791; http://orcid.org/0000-0001-5803-7963
10.1007/s11136-023-03404-2,https://orcid.org/0000-0001-9218-617X; https://orcid.org/0000-0003-2574-4850; https://orcid.org/0000-0001-9073-817X; https://orcid.org/0000-0001-6185-9423
10.1007/s11136-023-03446-6,http://orcid.org/0000-0003-2348-1348; http://orcid.org/0000-0001-6057-5920; http://orcid.org/0000-0001-9073-817X; http://orcid.org/0000-0002-9693-6676; http://orcid.org/0000-0002-7842-8256
10.1007/s11255-023-03800-0,http://orcid.org/0000-0003-0158-4258
10.1007/s11325-023-02937-7,http://orcid.org/0000-0002-2667-6741
10.1007/s11357-023-00902-6,http://orcid.org/0000-0003-0214-7092; http://orcid.org/0000-0003-3059-1705; http://orcid.org/0000-0001-8726-185X; http://orcid.org/0000-0003-4440-8991; http://orcid.org/0000-0002-7084-946X; http://orcid.org/0000-0003-3949-395X; http://orcid.org/0000-0003-3787-5268; http://orcid.org/0000-0001-9841-6386; http://orcid.org/0000-0001-9077-0401; http://orcid.org/0000-0002-1111-1748; http://orcid.org/0000-0002-8614-1044; http://orcid.org/0000-0002-2875-4723; http://orcid.org/0000-0001-6137-6544; http://orcid.org/0000-0002-3151-5897; http://orcid.org/0000-0003-4775-9973; http://orcid.org/0000-0003-1069-2656; http://orcid.org/0000-0003-2029-9102
10.1007/s11469-023-01035-9,http://orcid.org/0000-0002-4551-043X
10.1007/s11469-023-01066-2,http://orcid.org/0000-0002-6286-6569
10.1007/s11481-023-10059-w,http://orcid.org/0000-0002-1532-2868
10.1007/s11548-023-02885-3,http://orcid.org/0000-0002-3392-0108
10.1007/s11548-023-03012-y,http://orcid.org/0000-0001-5357-3396; http://orcid.org/0000-0002-0564-533X; http://orcid.org/0000-0002-3479-4537; http://orcid.org/0000-0001-6124-0671; http://orcid.org/0000-0002-1758-6111; http://orcid.org/0000-0002-4355-8368; http://orcid.org/0000-0002-7911-8620; http://orcid.org/0000-0003-4927-1584; http://orcid.org/0000-0003-1631-4824; http://orcid.org/0000-0003-3100-1092; http://orcid.org/0000-0002-0737-7375
10.1007/s11560-023-00649-3,
10.1007/s11560-023-00683-1,
10.1007/s11682-023-00812-3,
10.1007/s11684-023-0993-y,
10.1007/s11686-023-00712-y,http://orcid.org/0000-0001-9368-6985
10.1007/s11695-022-06446-6,http://orcid.org/0000-0002-5069-6638
10.1007/s11757-023-00793-5,http://orcid.org/0000-0002-2955-0343
10.1007/s11818-023-00428-1,
10.1007/s11818-023-00429-0,
10.1007/s11818-023-00434-3,
10.1007/s11818-023-00435-2,
10.1007/s11864-022-01042-3,
10.1007/s11864-023-01131-x,
10.1007/s11886-023-01872-z,http://orcid.org/0000-0003-2486-5925
10.1007/s11886-023-01998-0,
10.1007/s12011-023-03585-4,
10.1007/s12024-023-00663-w,http://orcid.org/0000-0001-7317-3015
10.1007/s12028-022-01669-y,http://orcid.org/0000-0002-8976-5549
10.1007/s12028-023-01770-w,http://orcid.org/0000-0003-1982-2277
10.1007/s12028-023-01782-6,http://orcid.org/0000-0003-4391-2280
10.1007/s12028-023-01837-8,http://orcid.org/0000-0003-2228-3980; http://orcid.org/0000-0003-4164-0138; http://orcid.org/0000-0001-9876-1569; http://orcid.org/0000-0002-1062-0495; http://orcid.org/0000-0002-1506-2533; http://orcid.org/0000-0003-0532-4138; http://orcid.org/0000-0002-5573-2503; http://orcid.org/0000-0002-4502-0094; http://orcid.org/0000-0001-6957-2638; http://orcid.org/0000-0002-5291-0853; http://orcid.org/0000-0001-8982-3131; http://orcid.org/0000-0003-1677-3609; http://orcid.org/0000-0002-0147-8992; http://orcid.org/0000-0002-4755-2203; http://orcid.org/0000-0002-1441-9246; http://orcid.org/0000-0003-3139-595X
10.1007/s12031-023-02143-w,http://orcid.org/0000-0001-7157-4421; http://orcid.org/0000-0002-0606-2769; http://orcid.org/0000-0002-5388-2479; http://orcid.org/0000-0002-7715-4038
10.1007/s12035-023-03219-9,http://orcid.org/0000-0003-2050-2115
10.1007/s12072-023-10521-0,http://orcid.org/0000-0001-7683-2733
10.1007/s12181-022-00592-y,
10.1007/s12200-023-00080-5,
10.1007/s12265-023-10356-y,http://orcid.org/0000-0002-0484-5268
10.1007/s12311-023-01625-2,
10.1007/s12325-023-02445-w,http://orcid.org/0000-0001-7766-6167
10.1007/s12328-023-01899-3,
10.1007/s12565-023-00726-6,http://orcid.org/0000-0002-9953-3987; http://orcid.org/0000-0002-2343-4018; http://orcid.org/0000-0002-8189-811X; http://orcid.org/0000-0001-8533-7486; http://orcid.org/0000-0002-3609-8324; http://orcid.org/0000-0002-8104-8158; http://orcid.org/0000-0002-1385-2793; http://orcid.org/0000-0001-7307-7306; http://orcid.org/0000-0002-1575-525X; http://orcid.org/0000-0003-4901-6671
10.1007/s12599-023-00813-y,
10.1007/s12640-023-00663-2,
10.1007/s12687-023-00640-4,
10.1007/s13187-023-02285-w,http://orcid.org/0000-0002-9900-4612
10.1007/s13225-023-00526-3,http://orcid.org/0000-0002-5516-872X; http://orcid.org/0000-0002-5344-257X
10.1007/s13318-023-00847-3,
10.1007/s13346-023-01289-9,http://orcid.org/0000-0002-3714-4708
10.1007/s13353-023-00757-9,
10.1007/s13534-023-00304-9,http://orcid.org/0000-0002-2092-3393
10.1007/s13555-023-00986-0,http://orcid.org/0000-0002-2390-6505
10.1007/s13555-023-01040-9,
10.1007/s13555-023-01057-0,http://orcid.org/0000-0003-2773-7494; http://orcid.org/0000-0003-3528-3752; http://orcid.org/0000-0001-9695-0884; http://orcid.org/0000-0002-6062-2122; http://orcid.org/0000-0002-4150-4569; http://orcid.org/0000-0003-0380-0372; http://orcid.org/0000-0001-6537-9689
10.1007/s15010-022-01972-y,
10.1007/s15010-023-01994-0,
10.1007/s15010-023-02022-x,
10.1007/s15010-023-02033-8,http://orcid.org/0000-0002-7700-2915; http://orcid.org/0000-0003-4019-1596; http://orcid.org/0000-0002-0275-766X; http://orcid.org/0000-0002-6906-2598; http://orcid.org/0000-0002-5766-9894
10.1007/s15010-023-02040-9,
10.1007/s15010-023-02043-6,
10.1007/s15010-023-02044-5,http://orcid.org/0000-0003-0446-3224; http://orcid.org/0000-0002-5340-491X; http://orcid.org/0000-0003-4833-7449; http://orcid.org/0000-0002-6101-5244
10.1007/s15010-023-02060-5,http://orcid.org/0000-0002-6846-8000; http://orcid.org/0000-0002-2087-1685; http://orcid.org/0000-0002-4302-7022; http://orcid.org/0000-0002-1930-2944; http://orcid.org/0000-0002-6899-4545; http://orcid.org/0000-0002-3285-0160; http://orcid.org/0000-0001-5140-4628; http://orcid.org/0000-0003-0892-8404
10.1007/s15010-023-02070-3,
10.1007/s15010-023-02091-y,http://orcid.org/0000-0002-1568-8202; http://orcid.org/0000-0002-2908-205X; http://orcid.org/0000-0002-1104-3191; http://orcid.org/0000-0002-9951-7223; http://orcid.org/0000-0001-6754-2494; http://orcid.org/0000-0001-8000-3233; http://orcid.org/0000-0002-2666-8696; http://orcid.org/0000-0003-1677-3609; http://orcid.org/0000-0002-6408-0607; http://orcid.org/0000-0003-2346-4265; http://orcid.org/0000-0002-4903-0118; http://orcid.org/0000-0002-1062-0495; http://orcid.org/0000-0002-0212-9110; http://orcid.org/0000-0003-1052-3828
10.1007/s15010-023-02101-z,
10.1007/s15010-023-02104-w,http://orcid.org/0000-0003-3053-6730
10.1007/s15010-023-02123-7,
10.1007/s15010-023-02141-5,
10.1007/s40120-023-00514-4,http://orcid.org/0000-0003-0724-0210
10.1007/s40121-023-00785-2,http://orcid.org/0000-0002-1306-5474
10.1007/s40123-023-00839-1,http://orcid.org/0000-0002-7352-1275
10.1007/s40200-023-01316-z,http://orcid.org/0000-0002-5906-6579; http://orcid.org/0000-0002-8303-5262; http://orcid.org/0000-0003-1432-1465; http://orcid.org/0000-0002-2334-6392; http://orcid.org/0000-0003-1395-4842
10.1007/s40256-022-00557-2,http://orcid.org/0000-0003-4715-6726
10.1007/s40257-023-00761-z,http://orcid.org/0000-0002-4121-481X
10.1007/s40257-023-00775-7,http://orcid.org/0000-0002-7843-7160; http://orcid.org/0000-0002-2516-5181
10.1007/s40257-023-00806-3,
10.1007/s40259-023-00634-1,
10.1007/s40263-022-00980-8,http://orcid.org/0000-0002-0430-5878; http://orcid.org/0000-0003-0683-6506
10.1007/s40263-023-01001-y,http://orcid.org/0000-0003-2057-7184; http://orcid.org/0000-0001-9501-4031; http://orcid.org/0009-0006-1874-6611; http://orcid.org/0000-0002-8527-0725; http://orcid.org/0000-0003-0651-1939; http://orcid.org/0000-0003-1513-2113; http://orcid.org/0000-0001-9758-1494; http://orcid.org/0000-0001-6355-7947
10.1007/s40263-023-01009-4,http://orcid.org/0000-0002-0056-4135; http://orcid.org/0000-0001-5078-6716; http://orcid.org/0000-0002-2628-9442; http://orcid.org/0000-0002-7254-5646
10.1007/s40263-023-01022-7,http://orcid.org/0000-0001-7294-4834; http://orcid.org/0000-0002-7254-5646
10.1007/s40265-023-01857-w,http://orcid.org/0000-0002-4537-6015
10.1007/s40266-023-01065-x,http://orcid.org/0000-0002-8068-3192
10.1007/s40520-023-02364-4,http://orcid.org/0000-0002-8881-904X
10.1007/s40615-023-01732-0,http://orcid.org/0000-0002-6616-1312
10.1007/s40620-023-01571-6,http://orcid.org/0000-0002-0996-9622
10.1007/s40629-022-00241-6,
10.1007/s40629-022-00242-5,
10.1007/s40629-023-00251-y,
10.1007/s40629-023-00254-9,
10.1007/s40629-023-00260-x,
10.1007/s40629-023-00270-9,
10.1007/s40653-023-00586-2,https://orcid.org/0000-0002-9249-7901
10.1007/s40670-023-01833-9,
10.1007/s40744-022-00520-2,http://orcid.org/0000-0001-5097-4020
10.1007/s40744-023-00550-4,http://orcid.org/0000-0001-5668-4497
10.1007/s40744-023-00576-8,http://orcid.org/0000-0002-2712-1668
10.1007/s40744-023-00592-8,http://orcid.org/0000-0002-6620-0457; http://orcid.org/0000-0002-9074-0592; http://orcid.org/0000-0001-7957-838X; http://orcid.org/0000-0001-6005-3938; http://orcid.org/0000-0002-4195-8616; http://orcid.org/0000-0002-9475-9362
10.1007/s40744-023-00597-3,http://orcid.org/0000-0002-3395-4412
10.1007/s40744-023-00619-0,http://orcid.org/0000-0002-8907-8976; http://orcid.org/0000-0002-7429-8482; http://orcid.org/0000-0001-8278-722X; http://orcid.org/0000-0002-0343-8222; http://orcid.org/0000-0001-7518-1131
10.1007/s40744-023-00627-0,http://orcid.org/0000-0002-9022-8863; http://orcid.org/0009-0000-6218-9185; http://orcid.org/0000-0002-4537-6015; http://orcid.org/0000-0002-9352-1264
10.1007/s41999-023-00858-y,
10.1007/s42399-023-01465-5,http://orcid.org/0000-0001-9067-1710
10.1007/s43032-023-01252-6,http://orcid.org/0000-0003-3676-7716
10.1007/s43032-023-01365-y,http://orcid.org/0000-0003-2360-6016; https://orcid.org/0000-0002-1989-9920
10.1007/s43440-023-00540-x,http://orcid.org/0000-0002-1226-1721
10.1007/s43440-023-00545-6,http://orcid.org/0000-0001-9716-6661
10.1007/s43441-023-00530-4,http://orcid.org/0000-0002-4262-9427
10.1016/j.accpm.2023.101249,
10.1016/j.actbio.2022.11.052,
10.1016/j.actbio.2023.01.007,
10.1016/j.acvd.2023.10.006,
10.1016/j.addlet.2023.100148,
10.1016/j.adro.2023.101224,
10.1016/j.ahj.2023.01.007,
10.1016/j.ahj.2023.02.003,
10.1016/j.ajcnut.2022.10.004,
10.1016/j.ajcnut.2023.01.010,
10.1016/j.ajhg.2023.01.002,
10.1016/j.ajhg.2023.02.004,
10.1016/j.ajhg.2023.04.010,
10.1016/j.ajhg.2023.05.009,
10.1016/j.ajhg.2023.07.011,
10.1016/j.ajhg.2023.10.007,
10.1016/j.ajogmf.2023.101117,
10.1016/j.ajpc.2023.100503,
10.1016/j.ajt.2023.02.027,https://orcid.org/0000-0003-0327-1378
10.1016/j.alit.2022.06.001,
10.1016/j.alit.2023.05.003,
10.1016/j.anai.2023.03.028,
10.1016/j.annonc.2022.09.161,
10.1016/j.annonc.2022.11.002,
10.1016/j.annonc.2022.11.003,
10.1016/j.annonc.2023.04.002,
10.1016/j.annonc.2023.05.003,
10.1016/j.annonc.2023.05.005,
10.1016/j.annonc.2023.09.3110,
10.1016/j.atherosclerosis.2023.01.022,
10.1016/j.atherosclerosis.2023.117354,
10.1016/j.atherosclerosis.2023.117384,
10.1016/j.athplu.2023.06.001,
10.1016/j.autrev.2023.103290,
10.1016/j.autrev.2023.103452,
10.1016/j.bas.2023.102673,
10.1016/j.bas.2023.102684,
10.1016/j.bas.2023.102707,
10.1016/j.bbamem.2022.184081,
10.1016/j.bbi.2023.01.006,
10.1016/j.bbi.2023.03.023,
10.1016/j.bbih.2023.100609,
10.1016/j.bbih.2023.100678,
10.1016/j.bbih.2023.100705,
10.1016/j.bcp.2023.115793,
10.1016/j.bcp.2023.115798,
10.1016/j.bcp.2023.115805,
10.1016/j.berh.2023.101852,
10.1016/j.bioactmat.2022.04.012,
10.1016/j.bioactmat.2023.01.017,
10.1016/j.bioadv.2023.213288,
10.1016/j.bioadv.2023.213423,
10.1016/j.bioadv.2023.213485,
10.1016/j.bioadv.2023.213568,
10.1016/j.biomaterials.2022.121971,
10.1016/j.biopha.2023.115635,
10.1016/j.biopha.2023.115661,
10.1016/j.biopha.2023.115698,
10.1016/j.biopsych.2022.05.024,
10.1016/j.biopsych.2023.01.013,
10.1016/j.biopsych.2023.03.026,
10.1016/j.bja.2022.09.031,
10.1016/j.bja.2022.11.007,
10.1016/j.bja.2023.04.031,https://orcid.org/0000-0002-0307-1862
10.1016/j.bone.2023.116912,
10.1016/j.bpsc.2022.10.005,
10.1016/j.bpsgos.2022.01.009,
10.1016/j.bpsgos.2022.03.014,
10.1016/j.bpsgos.2023.02.003,
10.1016/j.bpsgos.2023.04.008,
10.1016/j.brainresbull.2023.01.009,
10.1016/j.breast.2023.05.008,
10.1016/j.breast.2023.103580,
10.1016/j.brs.2023.08.020,
10.1016/j.cardfail.2023.03.019,
10.1016/j.cardfail.2023.06.024,
10.1016/j.cell.2022.12.007,
10.1016/j.cell.2023.03.026,
10.1016/j.cell.2023.04.012,
10.1016/j.cell.2023.07.009,
10.1016/j.cell.2023.09.004,
10.1016/j.cell.2023.09.027,
10.1016/j.celrep.2022.111937,
10.1016/j.celrep.2023.112269,
10.1016/j.celrep.2023.112533,
10.1016/j.celrep.2023.112541,
10.1016/j.celrep.2023.112739,
10.1016/j.celrep.2023.112926,
10.1016/j.celrep.2023.112934,
10.1016/j.celrep.2023.113166,
10.1016/j.celrep.2023.113510,
10.1016/j.chom.2023.10.007,
10.1016/j.clinph.2022.11.011,
10.1016/j.clinph.2023.03.010,
10.1016/j.clinph.2023.05.012,
10.1016/j.clinre.2023.102094,
10.1016/j.clnu.2023.06.023,
10.1016/j.cmet.2023.01.009,
10.1016/j.cmet.2023.03.018,
10.1016/j.cmi.2022.11.025,
10.1016/j.cmi.2023.05.031,
10.1016/j.cmpb.2023.107615,
10.1016/j.cont.2023.100576,
10.1016/j.copbio.2023.102953,
10.1016/j.cortex.2023.01.005,
10.1016/j.critrevonc.2023.103965,
10.1016/j.critrevonc.2023.104185,
10.1016/j.csbj.2022.12.019,
10.1016/j.csbj.2023.02.009,
10.1016/j.ctro.2022.100573,
10.1016/j.ctro.2023.100626,
10.1016/j.ctro.2023.100638,
10.1016/j.ctro.2023.100653,
10.1016/j.ctro.2023.100684,
10.1016/j.ctrv.2023.102541,
10.1016/j.ctrv.2023.102556,
10.1016/j.cub.2022.12.039,
10.1016/j.dcn.2022.101193,
10.1016/j.dcn.2023.101226,
10.1016/j.dcn.2023.101232,
10.1016/j.dcn.2023.101286,
10.1016/j.devcel.2023.11.013,
10.1016/j.dib.2023.109018,
10.1016/j.dib.2023.109662,
10.1016/j.eats.2022.11.020,
10.1016/j.eats.2023.03.020,
10.1016/j.ebiom.2023.104441,
10.1016/j.ebiom.2023.104470,
10.1016/j.ebiom.2023.104546,
10.1016/j.ebiom.2023.104583,
10.1016/j.ebiom.2023.104616,
10.1016/j.ebiom.2023.104644,
10.1016/j.ebiom.2023.104657,
10.1016/j.ebiom.2023.104735,
10.1016/j.ebiom.2023.104774,
10.1016/j.ebiom.2023.104782,
10.1016/j.ebiom.2023.104795,
10.1016/j.ebiom.2023.104797,
10.1016/j.eclinm.2023.101827,
10.1016/j.eclinm.2023.101865,
10.1016/j.eclinm.2023.101874,
10.1016/j.eclinm.2023.101936,
10.1016/j.eclinm.2023.101958,
10.1016/j.eclinm.2023.101993,
10.1016/j.eclinm.2023.102146,
10.1016/j.eclinm.2023.102190,
10.1016/j.eclinm.2023.102193,
10.1016/j.eclinm.2023.102199,
10.1016/j.eclinm.2023.102234,
10.1016/j.eclinm.2023.102237,
10.1016/j.eclinm.2023.102258,
10.1016/j.eclinm.2023.102283,
10.1016/j.eclinm.2023.102294,
10.1016/j.eclinm.2023.102309,
10.1016/j.ecoenv.2023.114801,
10.1016/j.ejca.2022.09.024,
10.1016/j.ejca.2022.11.030,
10.1016/j.ejca.2023.04.024,
10.1016/j.ejca.2023.112950,
10.1016/j.ejca.2023.112986,
10.1016/j.ejca.2023.112988,
10.1016/j.ejca.2023.113294,
10.1016/j.ejca.2023.113347,
10.1016/j.ejca.2023.113398,
10.1016/j.ejim.2023.07.027,
10.1016/j.ejrad.2023.110908,
10.1016/j.ekir.2022.10.024,
10.1016/j.ekir.2022.12.022,
10.1016/j.ekir.2023.01.013,
10.1016/j.ekir.2023.02.1073,
10.1016/j.ekir.2023.07.032,
10.1016/j.ekir.2023.08.004,
10.1016/j.ekir.2023.08.038,
10.1016/j.ekir.2023.10.004,
10.1016/j.eng.2022.08.013,
10.1016/j.envint.2023.108089,
10.1016/j.envres.2023.115422,
10.1016/j.envres.2023.116413,
10.1016/j.envres.2023.117001,
10.1016/j.esmoop.2022.100761,
10.1016/j.esmoop.2023.101568,
10.1016/j.esmoop.2023.101572,
10.1016/j.euroneuro.2023.05.004,
10.1016/j.euroneuro.2023.07.011,
10.1016/j.euros.2022.11.008,
10.1016/j.euros.2023.04.018,
10.1016/j.euros.2023.10.002,
10.1016/j.eururo.2023.03.014,
10.1016/j.fct.2023.113632,
10.1016/j.freeradbiomed.2023.07.007,
10.1016/j.freeradbiomed.2023.08.025,
10.1016/j.freeradbiomed.2023.10.401,
10.1016/j.gerinurse.2023.10.032,
10.1016/j.gim.2022.11.019,https://orcid.org/0000-0002-7130-0030
10.1016/j.gim.2023.100856,https://orcid.org/0000-0002-9912-0293
10.1016/j.gim.2023.100950,https://orcid.org/0000-0002-4952-2016; https://orcid.org/0000-0002-3679-1081; https://orcid.org/0009-0001-1194-5566; https://orcid.org/0000-0002-7841-8277; https://orcid.org/0000-0002-1174-2806; https://orcid.org/0000-0001-7170-8186; https://orcid.org/0000-0001-6259-6901; https://orcid.org/0000-0002-0846-9220; https://orcid.org/0000-0001-7095-4641; https://orcid.org/0000-0003-0378-7307; https://orcid.org/0009-0003-2441-5251; https://orcid.org/0000-0002-5503-6292; https://orcid.org/0000-0003-2812-6492; https://orcid.org/0000-0002-3097-0388; https://orcid.org/0000-0003-2194-7239; https://orcid.org/0000-0001-8498-3750; https://orcid.org/0000-0003-3698-9319; https://orcid.org/0000-0002-1542-1399; https://orcid.org/0000-0001-6127-6308; https://orcid.org/0000-0001-8128-9261; https://orcid.org/0000-0002-0157-8985; https://orcid.org/0000-0003-3786-6716; https://orcid.org/0000-0001-6763-1542; https://orcid.org/0000-0003-2350-6058; https://orcid.org/0000-0003-2104-9332; https://orcid.org/0000-0001-6776-6949; https://orcid.org/0000-0003-1507-884X; https://orcid.org/0000-0002-0211-5763; https://orcid.org/0000-0001-7987-6731; https://orcid.org/0000-0003-0655-6168; https://orcid.org/0000-0001-6729-9746; https://orcid.org/0000-0001-8481-8114; https://orcid.org/0000-0001-6696-6009; https://orcid.org/0000-0002-7447-8117; https://orcid.org/0000-0001-8451-8154; https://orcid.org/0000-0001-9145-6246; https://orcid.org/0000-0001-7807-4753; https://orcid.org/0000-0001-8818-3232; https://orcid.org/0000-0003-0132-7921; https://orcid.org/0000-0003-2479-6018; https://orcid.org/0000-0002-3378-5006; https://orcid.org/0000-0002-1806-6345; https://orcid.org/0000-0003-1959-3267; https://orcid.org/0000-0001-9713-7107; https://orcid.org/0000-0003-4730-5322; https://orcid.org/0000-0002-6301-6363; https://orcid.org/0000-0001-8724-6721; https://orcid.org/0000-0002-1993-1134
10.1016/j.healthpol.2023.104752,
10.1016/j.healthpol.2023.104753,
10.1016/j.heliyon.2023.e13087,
10.1016/j.heliyon.2023.e14658,
10.1016/j.heliyon.2023.e17231,
10.1016/j.heliyon.2023.e17344,
10.1016/j.heliyon.2023.e18250,
10.1016/j.heliyon.2023.e18432,
10.1016/j.heliyon.2023.e19334,
10.1016/j.heliyon.2023.e20919,
10.1016/j.heliyon.2023.e21268,
10.1016/j.heliyon.2023.e21903,
10.1016/j.heliyon.2023.e22589,
10.1016/j.hermed.2023.100725,
10.1016/j.hpb.2023.07.897,
10.1016/j.hroo.2022.11.005,
10.1016/j.humpath.2023.09.001,
10.1016/j.ibmed.2023.100104,
10.1016/j.identj.2022.06.007,
10.1016/j.ijcard.2022.10.166,
10.1016/j.ijchp.2023.100412,
10.1016/j.ijid.2023.03.018,
10.1016/j.ijmm.2023.151593,
10.1016/j.ijnurstu.2023.104472,
10.1016/j.ijnurstu.2023.104495,
10.1016/j.ijregi.2023.04.009,
10.1016/j.ijrobp.2022.12.038,
